id,original_text,text_final,ulasan_cleaned,decision,Label,confidence,suspicion_score
1566,"bagus packingnya, kesan mahalnya dapet jg. simple karna muat dikantong, tapi kurang tajam karna harus agak ditekan lama juga alat cukurnya. overall bagus dan berfungsi dg...","bagus packingnya, kesan mahalnya dapet jg. simple karna muat dikantong, tapi kurang tajam karna harus agak ditekan lama juga alat cukurnya. overall bagus dan berfungsi dg...",bagus packingnya,Real,Fake,0.8,2.0
1567,"barang ok banget, kualitas bahannya bagus banget, seller juga informative banget selalu kasih update status barangnya. mantapp","barang ok banget, kualitas bahannya bagus banget, seller juga informative banget selalu kasih update status barangnya. mantapp",barang ok banget,Real,Fake,1.0,0.0
1571,"langsung dicoba, suara halus, tajam pisaunya kak, terimakasih","langsung dicoba, suara halus, tajam pisaunya kak, terimakasih",langsung dicoba,Real,Fake,1.0,0.0
1572,"barang diterima, kualitas , okay. dapat berfungsi. battery life: good performance: okay","barang diterima, kualitas , okay. dapat berfungsi. battery life: good performance: okay",barang diterima,Real,Fake,1.0,0.0
1575,"kualitas barangnya ok, nyukur kumis dan jenggot gak sesakit pakai pisau cukur biasa. nyaman dipakai, cuman kadang kalau terlalu dekat bisa bikin iritasi. sejauh ini ok.","kualitas barangnya ok, nyukur kumis dan jenggot gak sesakit pakai pisau cukur biasa. nyaman dipakai, cuman kadang kalau terlalu dekat bisa bikin iritasi. sejauh ini ok.",kualitas barangnya ok,Real,Fake,1.0,0.0
1576,"produknya baguss, mudah banget di pake ga ribet, cepet juga jadinya, agak susah bersihkan alatnya pake kuas nya aja sih","produknya baguss, mudah banget di pake ga ribet, cepet juga jadinya, agak susah bersihkan alatnya pake kuas nya aja sih",produknya baguss,Real,Fake,1.0,0.0
1578,"produk bagus banget, packaging rapi. kualitas okke, isi box lengkap","produk bagus banget, packaging rapi. kualitas okke, isi box lengkap",produk bagus banget,Real,Fake,1.0,0.0
1585,"paketnya sudah diterima, packaging aman, barang bagus, harga murmer, worth to buy! hasil cukurnya terbilang bersih, good quality, gak berisik! terima kasih seller, salam...","paketnya sudah diterima, packaging aman, barang bagus, harga murmer, worth to buy! hasil cukurnya terbilang bersih, good quality, gak berisik! terima kasih seller, salam...",paketnya sudah diterima,Real,Fake,1.0,0.0
1586,bagus...kecil...bahan berkualitas...hasil cukuran rapi n smooth semoga awet,bagus...kecil...bahan berkualitas...hasil cukuran rapi n smooth semoga awet,bagus...kecil...bahan berkualitas...hasil cukuran rapi n smooth semoga awet,Fake,Real,0.813,4.26
1588,"sesuai ekspektasi, enak banget hasil shavingnya di kulit muka, ga bikin iritasi. penggunaan mudah, dan portable-nya juara! thanks seller!","sesuai ekspektasi, enak banget hasil shavingnya di kulit muka, ga bikin iritasi. penggunaan mudah, dan portable-nya juara! thanks seller!",sesuai ekspektasi,Real,Fake,1.0,0.0
1589,"packing rapih,aman sampai tujuan karena titipan teman... jadinya tidak tau hasilnya....tapi katanya nyala dan udh di coba berfungsi dengan baik.... thank you seller....","packing rapih,aman sampai tujuan karena titipan teman... jadinya tidak tau hasilnya....tapi katanya nyala dan udh di coba berfungsi dengan baik.... thank you seller....",packing rapih,Real,Fake,1.0,0.0
1590,"material mewah, berfungsi dengan baik, hasil memuaskan","material mewah, berfungsi dengan baik, hasil memuaskan",material mewah,Real,Fake,1.0,0.0
1591,kemasan baik alat berfungsi dg baik . info yg saya terima di tik tok beli satu dapat satu : yaitu satu lagi pembersih bulu hidung tapi di sini tidak sda . gmn nih .........,kemasan baik alat berfungsi dg baik . info yg saya terima di tik tok beli satu dapat satu : yaitu satu lagi pembersih bulu hidung tapi di sini tidak sda . gmn nih .........,kemasan baik alat berfungsi dg baik . info yg saya terima di tik tok beli satu dapat satu : yaitu satu lagi pembersih bulu hidung tapi di sini tidak sda . gmn nih .........,Fake,Real,0.912,6.23
1592,"barangnya bagus recomended banget, packing jg rapi dan aman tidak ada penyok sama sekali di dusnya 👍","barangnya bagus recomended banget, packing jg rapi dan aman tidak ada penyok sama sekali di dusnya 👍",barangnya bagus recomended banget,Fake,Real,0.76,3.21
1595,barang sudah diterima pengiriman cepat seller responsif packing aman sudah dicoba semoga awet,barang sudah diterima pengiriman cepat seller responsif packing aman sudah dicoba semoga awet,barang sudah diterima pengiriman cepat seller responsif packing aman sudah dicoba semoga awet,Fake,Real,0.806,4.12
1598,"bagus ,jos, rekomen masa pakai baterai: bru coba performa: oke jos","bagus ,jos, rekomen masa pakai baterai: bru coba performa: oke jos",bagus,Real,Fake,1.0,0.0
1601,"alhamdulillah paket tiba ditangan tanpa cacat, sudah dicoba sesuai deskripsi dan tentunya paket ori,,semoga awet. terima kasih tokopedia","alhamdulillah paket tiba ditangan tanpa cacat, sudah dicoba sesuai deskripsi dan tentunya paket ori,,semoga awet. terima kasih tokopedia",alhamdulillah paket tiba ditangan tanpa cacat,Fake,Real,0.803,4.06
1603,"pengemasan rapi barang sesuai dengan iklan di gunakan nyaman ,dan semoga awet.","pengemasan rapi barang sesuai dengan iklan di gunakan nyaman ,dan semoga awet.",pengemasan rapi barang sesuai dengan iklan di gunakan nyaman,Fake,Real,0.827,4.54
1606,"harga sesuai, barang di luar ekspektasi, kenapa tidak dari dulu dulu saja😅 saya belinya. respon dan pengiriman juga cepat, semoga barang aman dan awet, terima kasih","harga sesuai, barang di luar ekspektasi, kenapa tidak dari dulu dulu saja😅 saya belinya. respon dan pengiriman juga cepat, semoga barang aman dan awet, terima kasih",harga sesuai,Real,Fake,1.0,0.0
1610,"barangnya sampai dengan baik, diantar cepat, berfungsi dengan baik, semoga awet","barangnya sampai dengan baik, diantar cepat, berfungsi dengan baik, semoga awet",barangnya sampai dengan baik,Fake,Real,0.814,4.28
1612,"barangnya cepat sampai, saat di pakai hasil cukurannya halus dibagian yg d cukur","barangnya cepat sampai, saat di pakai hasil cukurannya halus dibagian yg d cukur",barangnya cepat sampai,Real,Fake,1.0,0.0
1614,"barang berkualitas , pelayanannya cepat , kurir amanah . terima kasih","barang berkualitas , pelayanannya cepat , kurir amanah . terima kasih",barang berkualitas,Real,Fake,1.0,0.0
1616,"mencoba beli sesuatu yang lagi trend. murah, praktis, fungsional, berfungsi baik. semoga awet","mencoba beli sesuatu yang lagi trend. murah, praktis, fungsional, berfungsi baik. semoga awet",mencoba beli sesuatu yang lagi trend. murah,Fake,Real,0.812,4.24
1618,"barang sudah sampai, bagus bangat kualitasnya, gak rugi belinya, moga awet dan kulit👍","barang sudah sampai, bagus bangat kualitasnya, gak rugi belinya, moga awet dan kulit👍",barang sudah sampai,Real,Fake,1.0,0.0
1624,"mantaappp barang aman sampai ditempat tidak ada yang rusak, sudah dicoba bagus sekali dengan harga yang sangat bersaing.....over all puaass","mantaappp barang aman sampai ditempat tidak ada yang rusak, sudah dicoba bagus sekali dengan harga yang sangat bersaing.....over all puaass",mantaappp barang aman sampai ditempat tidak ada yang rusak,Fake,Real,0.903,6.06
1625,"barangnya bagus, sesuai pesanan, kualitas ok. performa: bagus, dapat mencukur jenggot","barangnya bagus, sesuai pesanan, kualitas ok. performa: bagus, dapat mencukur jenggot",barangnya bagus,Real,Fake,1.0,0.0
1629,barang sesuai packing super aman pengiriman cepat resphone penjual baik,barang sesuai packing super aman pengiriman cepat resphone penjual baik,barang sesuai packing super aman pengiriman cepat resphone penjual baik,Fake,Real,0.766,3.32
1630,"barang nya keren, kesan nya mewah, pengiriman cepat. sejauh ini cukup ok untuk digunakan, g sakit sama sekali","barang nya keren, kesan nya mewah, pengiriman cepat. sejauh ini cukup ok untuk digunakan, g sakit sama sekali",barang nya keren,Real,Fake,1.0,0.0
1631,"bagus, barang datang langsung nyobain, puas dengan hasil cukurnya. thank you. 👍🏻","bagus, barang datang langsung nyobain, puas dengan hasil cukurnya. thank you. 👍🏻",bagus,Real,Fake,1.0,0.0
1634,"barangnya sesuai, cepat datangnya walaupun tidak next day bener bener nextday wkwkw, overall bagus barangnya dipackage dengan rapih barangnya baru","barangnya sesuai, cepat datangnya walaupun tidak next day bener bener nextday wkwkw, overall bagus barangnya dipackage dengan rapih barangnya baru",barangnya sesuai,Real,Fake,1.0,0.0
1636,barang nya tajam dan kualitas oke semoga awet sukses juga untuk kk,barang nya tajam dan kualitas oke semoga awet sukses juga untuk kk,barang nya tajam dan kualitas oke semoga awet sukses juga untuk kk,Fake,Real,0.814,4.27
1638,"sesuai pesanan, mantap menyala.. biarkan bintang yang bicara..","sesuai pesanan, mantap menyala.. biarkan bintang yang bicara..",sesuai pesanan,Real,Fake,1.0,0.0
1639,"mantap, abis pakai untuk cukur, langsung dapet 2 pacar seksi nan bohai, nih kenalin pacarku namanya anzu dan clorence","mantap, abis pakai untuk cukur, langsung dapet 2 pacar seksi nan bohai, nih kenalin pacarku namanya anzu dan clorence",mantap,Real,Fake,1.0,0.0
1641,"paketnyaa udah sampee,kondisi aman dan baguss bangett,gk nyesel belinya,admin juga responnya gercep,selalu info paketnya udh sampe mana²nya,maaf belum aku buka soalnya bu...","paketnyaa udah sampee,kondisi aman dan baguss bangett,gk nyesel belinya,admin juga responnya gercep,selalu info paketnya udh sampe mana²nya,maaf belum aku buka soalnya bu...",paketnyaa udah sampee,Real,Fake,1.0,0.0
1644,"barang datang sesuai pesanan, lebih cepat dari waktu po yg diinfokan, barang bagus, semoga awet","barang datang sesuai pesanan, lebih cepat dari waktu po yg diinfokan, barang bagus, semoga awet",barang datang sesuai pesanan,Fake,Real,0.806,4.11
1645,"mantap, packing rapi, pengiriman cepat, kualitas keren","mantap, packing rapi, pengiriman cepat, kualitas keren",mantap,Real,Fake,1.0,0.0
1646,"produk dalam kondisi bagus waktu diterima, semoga awet.","produk dalam kondisi bagus waktu diterima, semoga awet.",produk dalam kondisi bagus waktu diterima,Fake,Real,0.812,4.24
1653,"hasil cukuran memuaskan, barang mudah digunakan terdapat panduan pula👌","hasil cukuran memuaskan, barang mudah digunakan terdapat panduan pula👌",hasil cukuran memuaskan,Real,Fake,1.0,0.0
1654,"produk sesuai, barang bagus, paketnya rapih.","produk sesuai, barang bagus, paketnya rapih.",produk sesuai,Real,Fake,1.0,0.0
1657,"mantep banget ini, mulus hasilnya 👋🏼","mantep banget ini, mulus hasilnya 👋🏼",mantep banget ini,Real,Fake,1.0,0.0
1659,"bagus, bagus, lumayan awet, mulus dan lembut","bagus, bagus, lumayan awet, mulus dan lembut",bagus,Real,Fake,1.0,0.0
1664,belum dicoba tapi mesin nyala,belum dicoba tapi mesin nyala,belum dicoba tapi mesin nyala,Fake,Real,0.898,5.97
1668,berfungsi dgn baik👍suamik jga suka banget😍 semoga awet dipke suamik🤗,berfungsi dgn baik👍suamik jga suka banget😍 semoga awet dipke suamik🤗,berfungsi dgn baiksuamik jga suka banget semoga awet dipke suamik,Fake,Real,0.809,4.18
1669,"sudah smpai ,barang cucok dengan wktu live.. lagi dicas selama 8 jam.","sudah smpai ,barang cucok dengan wktu live.. lagi dicas selama 8 jam.",sudah smpai,Real,Fake,1.0,0.0
1677,bagus bgt sumpah ampe temen juga kepengen pada mau beli😂😂😂😂🥰🥰🥰🥰❤❤👍👍👍 moga awetttt🤲🤲🤲,bagus bgt sumpah ampe temen juga kepengen pada mau beli😂😂😂😂🥰🥰🥰🥰❤❤👍👍👍 moga awetttt🤲🤲🤲,bagus bgt sumpah ampe temen juga kepengen pada mau beli moga awetttt,Fake,Real,0.95,7.35
1679,"bagus, original. berfungsi dengan baik. enak buat cukur, hasil bersih","bagus, original. berfungsi dengan baik. enak buat cukur, hasil bersih",bagus,Real,Fake,1.0,0.0
1680,"berfungsi dengan baik, namun masih terdapat bintik2 hitam dari jenggotnya., cocok dipakai daily or travel","berfungsi dengan baik, namun masih terdapat bintik2 hitam dari jenggotnya., cocok dipakai daily or travel",berfungsi dengan baik,Real,Fake,1.0,0.0
1686,"seller responsif, packing aman, barang bagus mulus","seller responsif, packing aman, barang bagus mulus",seller responsif,Real,Fake,1.0,0.0
1687,"responsif, on time, kemasan baik, barang tersegel ..","responsif, on time, kemasan baik, barang tersegel ..",responsif,Real,Fake,1.0,0.0
1689,"terimakasih barang pesanan saya sudah sampai, cepat, kurir ramah terimakasih untuk toko dan kurir nya, sesuai dengan iklan nya, blom di coba semoga awet, berfungsi dengan...","terimakasih barang pesanan saya sudah sampai, cepat, kurir ramah terimakasih untuk toko dan kurir nya, sesuai dengan iklan nya, blom di coba semoga awet, berfungsi dengan...",terimakasih barang pesanan saya sudah sampai,Fake,Real,0.815,4.29
1694,"sudah tiba, dan mantap.. pengiriman cepat dan sesuai estimasi, kurir jg sudah langganan","sudah tiba, dan mantap.. pengiriman cepat dan sesuai estimasi, kurir jg sudah langganan",sudah tiba,Real,Fake,1.0,0.0
1700,"barang pengiriman cepat, seller fast response, sudah dicoba berfungsi dengan baik","barang pengiriman cepat, seller fast response, sudah dicoba berfungsi dengan baik",barang pengiriman cepat,Real,Fake,0.85,1.5
1705,"gampang di pakai, power sesuai, proses cleaning juga bersih & simple.","gampang di pakai, power sesuai, proses cleaning juga bersih & simple.",gampang di pakai,Real,Fake,1.0,0.0
1708,"paket udah ada di tangan, paking ny mewah, real pict, semoga awet","paket udah ada di tangan, paking ny mewah, real pict, semoga awet",paket udah ada di tangan,Fake,Real,0.798,3.96
1711,"cakep, bahannya dri plastik atom, meskipun gitu build quality nya kokoh dan cukup berat, buat harga 150k ini udh bagus banget","cakep, bahannya dri plastik atom, meskipun gitu build quality nya kokoh dan cukup berat, buat harga 150k ini udh bagus banget",cakep,Real,Fake,1.0,0.0
1715,"mantap.. respon proses pengiriman cepat.. packaging aman, kualitas bagus.. semoga awet..","mantap.. respon proses pengiriman cepat.. packaging aman, kualitas bagus.. semoga awet..",mantap.. respon proses pengiriman cepat.. packaging aman,Fake,Real,0.81,4.21
1717,"kotak masih segel, model juga keren dan mewah, kurir nya ramah dan baik","kotak masih segel, model juga keren dan mewah, kurir nya ramah dan baik",kotak masih segel,Real,Fake,1.0,0.0
1720,"barang bagus, berfungsi dengan baik, dan packing rapi 👍🏼","barang bagus, berfungsi dengan baik, dan packing rapi 👍🏼",barang bagus,Real,Fake,1.0,0.0
1721,"mantap ini barangnya, langsung mulus bagian kumis dan jenggot","mantap ini barangnya, langsung mulus bagian kumis dan jenggot",mantap ini barangnya,Real,Fake,1.0,0.0
1725,"mantap barang udah sampe dengan selamat, respon penjual sangat cepat dan ramah, packing rapi dan aman reccomended seller.....","mantap barang udah sampe dengan selamat, respon penjual sangat cepat dan ramah, packing rapi dan aman reccomended seller.....",mantap barang udah sampe dengan selamat,Fake,Real,0.91,6.21
1729,tampilannya mewah dan bagus dan berfungsi ketika dihidupkan.belum dicoba karena belum dicoba ama suami,tampilannya mewah dan bagus dan berfungsi ketika dihidupkan.belum dicoba karena belum dicoba ama suami,tampilannya mewah dan bagus dan berfungsi ketika dihidupkan.belum dicoba karena belum dicoba ama suami,Fake,Real,0.805,4.1
1730,"pesanan sesuai deskripsi, nyaman dipakai pengiriman cepat","pesanan sesuai deskripsi, nyaman dipakai pengiriman cepat",pesanan sesuai deskripsi,Real,Fake,1.0,0.0
1733,"kemasan rapi dan aman. dikirkm cepat. produk sesuai pesanan. sudah dicoba : mudah dipake, aman di kulit muka. semoga awet.","kemasan rapi dan aman. dikirkm cepat. produk sesuai pesanan. sudah dicoba : mudah dipake, aman di kulit muka. semoga awet.",kemasan rapi dan aman. dikirkm cepat. produk sesuai pesanan. sudah dicoba : mudah dipake,Fake,Real,0.806,4.13
1734,"kualitas sesuai harga, msh terasa krg tajam/kulit tertarik. overall ok.","kualitas sesuai harga, msh terasa krg tajam/kulit tertarik. overall ok.",kualitas sesuai harga,Real,Fake,1.0,0.0
1736,"performa baik, masih tahap coba thanks ya","performa baik, masih tahap coba thanks ya",performa baik,Real,Fake,1.0,0.0
1739,masa pakai baterai: belum di pakai semoga tahan lama performa: bagus,masa pakai baterai: belum di pakai semoga tahan lama performa: bagus,masa pakai baterai: belum di pakai semoga tahan lama performa: bagus,Fake,Real,0.812,4.23
1745,"mantap, barang datang cepet bgt, barang juga berfungsi sempurna, pokoknya top deh","mantap, barang datang cepet bgt, barang juga berfungsi sempurna, pokoknya top deh",mantap,Real,Fake,1.0,0.0
1747,"barang sesuai deskripsi, respon penjual cepat, mantap","barang sesuai deskripsi, respon penjual cepat, mantap",barang sesuai deskripsi,Real,Fake,1.0,0.0
1748,"tajam, rapih seperti paki pisau cukur biasa","tajam, rapih seperti paki pisau cukur biasa",tajam,Real,Fake,1.0,0.0
1753,"packaging oke, barang sesuai deskripsi, model keren, sudah dicoba, hasilnya cukupbaguss.. terima kasih","packaging oke, barang sesuai deskripsi, model keren, sudah dicoba, hasilnya cukupbaguss.. terima kasih",packaging oke,Real,Fake,1.0,0.0
1754,"barangnya sangat rekomended, respon dari sellernya jg cepat banget.. rekomended deh pokoknya","barangnya sangat rekomended, respon dari sellernya jg cepat banget.. rekomended deh pokoknya",barangnya sangat rekomended,Real,Fake,1.0,0.0
1757,"barang bagus, pengiriman juga cepat, pelayanan toko juga bagus, terimakasih ya","barang bagus, pengiriman juga cepat, pelayanan toko juga bagus, terimakasih ya",barang bagus,Real,Fake,1.0,0.0
1758,"barang sampai tujuan dengan aman, berfungsi dengan baik dan panduannya mudah di pahami. semoga awet. terima kasih","barang sampai tujuan dengan aman, berfungsi dengan baik dan panduannya mudah di pahami. semoga awet. terima kasih",barang sampai tujuan dengan aman,Fake,Real,0.813,4.25
1759,"brg bagus, seller gercep kirim nya, brg berfungsi dg baik","brg bagus, seller gercep kirim nya, brg berfungsi dg baik",brg bagus,Real,Fake,1.0,0.0
1760,"simple, ringan dan bersih mencukur. gak sia-sia membeli enchen","simple, ringan dan bersih mencukur. gak sia-sia membeli enchen",simple,Real,Fake,1.0,0.0
1762,"no komplain , datangnya cepet cuma 2 hari","no komplain , datangnya cepet cuma 2 hari",no komplain,Real,Fake,1.0,0.0
1764,"bagus sekali, saya suka, tajam n hasil cukurnya sangat bersih","bagus sekali, saya suka, tajam n hasil cukurnya sangat bersih",bagus sekali,Real,Fake,1.0,0.0
1766,beli pas harga murah dari barang bagus sangat beruntung sekali hehehe. semoga awet,beli pas harga murah dari barang bagus sangat beruntung sekali hehehe. semoga awet,beli pas harga murah dari barang bagus sangat beruntung sekali hehehe. semoga awet,Fake,Real,0.804,4.08
1768,berfungsi dengan baik. semoga awet. model keren. harga ga mahal. design bagus. br kali ini punya shaver. jd ga bisa bandingkan,berfungsi dengan baik. semoga awet. model keren. harga ga mahal. design bagus. br kali ini punya shaver. jd ga bisa bandingkan,berfungsi dengan baik. semoga awet. model keren. harga ga mahal. design bagus. br kali ini punya shaver. jd ga bisa bandingkan,Fake,Real,0.806,4.13
1771,"bagus, tapi pas dtg boxnya rusak🥲","bagus, tapi pas dtg boxnya rusak🥲",bagus,Real,Fake,1.0,0.0
1774,"sangat rapi, dan cepat pengiriman, barangnya ok berfungsi dg baik, thanks","sangat rapi, dan cepat pengiriman, barangnya ok berfungsi dg baik, thanks",sangat rapi,Real,Fake,1.0,0.0
1775,"barang sudah sampai,produk ""oke"" sesuai deskripsi. hasil cukurannya bersih dan halus,mudah² alat nya awet. seller nya ramah,tks tokped","barang sudah sampai,produk ""oke"" sesuai deskripsi. hasil cukurannya bersih dan halus,mudah² alat nya awet. seller nya ramah,tks tokped",barang sudah sampai,Real,Fake,1.0,0.0
1777,"performa: terima kasih pengiriman barang cepat dan dalam keadaan baik,kualitas barang bagus tapi belum dicoba ,mudah-mudahan bagus dan awet.","performa: terima kasih pengiriman barang cepat dan dalam keadaan baik,kualitas barang bagus tapi belum dicoba ,mudah-mudahan bagus dan awet.",performa: terima kasih pengiriman barang cepat dan dalam keadaan baik,Fake,Real,0.821,4.42
1781,"barangnya mantap banget udah anti air, penjualnya juga gercep polll👍👍👍👍👍","barangnya mantap banget udah anti air, penjualnya juga gercep polll👍👍👍👍👍",barangnya mantap banget udah anti air,Fake,Real,0.918,6.37
1784,"mantap, sesuai deskripsi dan barang bekerja dg baik","mantap, sesuai deskripsi dan barang bekerja dg baik",mantap,Real,Fake,1.0,0.0
1786,"berfungsi dgn baik, packingan rapi","berfungsi dgn baik, packingan rapi",berfungsi dgn baik,Real,Fake,0.9,1.0
1788,"produk sangat recommended, mantap buat cukus kumir dan cukut jenggor","produk sangat recommended, mantap buat cukus kumir dan cukut jenggor",produk sangat recommended,Real,Fake,1.0,0.0
1790,"paket terbungkus rapi, lumayan cepat sampai, barangnya lengkap dan oke.. terimakasih..","paket terbungkus rapi, lumayan cepat sampai, barangnya lengkap dan oke.. terimakasih..",paket terbungkus rapi,Real,Fake,1.0,0.0
1793,"pengiriman cepet, barang sesuai, pengemasan oke","pengiriman cepet, barang sesuai, pengemasan oke",pengiriman cepet,Real,Fake,1.0,0.0
1795,"ketajaman yang sesuai, good quality, sesuai","ketajaman yang sesuai, good quality, sesuai",ketajaman yang sesuai,Real,Fake,1.0,0.0
1796,"barang sesuai spek , sudah di test dikulit nyaman dan aman , mantap","barang sesuai spek , sudah di test dikulit nyaman dan aman , mantap",barang sesuai spek,Real,Fake,1.0,0.0
1798,"biarkan bintang yg berbicara abangku pokoknya brangnya keren habis puaskan bangettttt yg bikin salfok gue adalah dusnya, pokoknya mantap jgn ragu beli yang k8 ini.. makas...","biarkan bintang yg berbicara abangku pokoknya brangnya keren habis puaskan bangettttt yg bikin salfok gue adalah dusnya, pokoknya mantap jgn ragu beli yang k8 ini.. makas...",biarkan bintang yg berbicara abangku pokoknya brangnya keren habis puaskan bangettttt yg bikin salfok gue adalah dusnya,Fake,Real,0.906,6.13
1799,"lumayan bagus,tapi mata tumpul,tidak terlalu tajam","lumayan bagus,tapi mata tumpul,tidak terlalu tajam",lumayan bagus,Real,Fake,1.0,0.0
1803,"sudah dicoba, berfungsi baik. semoga barangnya awet.. terima kasih..","sudah dicoba, berfungsi baik. semoga barangnya awet.. terima kasih..",sudah dicoba,Real,Fake,1.0,0.0
1805,"barang sesuai pesanan, packing nya bagus, pengiriman cepat.. blm dicoba tp semoga bagusss.. good","barang sesuai pesanan, packing nya bagus, pengiriman cepat.. blm dicoba tp semoga bagusss.. good",barang sesuai pesanan,Real,Fake,1.0,0.0
1806,"simple banget pakainya, harga relatif murah, pengiriman cepat, recommend bgt","simple banget pakainya, harga relatif murah, pengiriman cepat, recommend bgt",simple banget pakainya,Real,Fake,1.0,0.0
1808,"service cepet bgt, pengiriman cepat, produknya sejauh ini bagus","service cepet bgt, pengiriman cepat, produknya sejauh ini bagus",service cepet bgt,Real,Fake,1.0,0.0
1811,"paket aman, cepat sampai, kualitas juara dan hasil shaving yang rwarbiasa. easy n safe to use. very recommended for buy!","paket aman, cepat sampai, kualitas juara dan hasil shaving yang rwarbiasa. easy n safe to use. very recommended for buy!",paket aman,Real,Fake,1.0,0.0
1812,bagus berfungsi dengan baik . murah kerennnn.,bagus berfungsi dengan baik . murah kerennnn.,bagus berfungsi dengan baik . murah kerennnn.,Fake,Real,0.911,6.21
1814,"barang bagus sesuai pesanan ..packing rapi recomended bgt semoga awet ,toko amanah","barang bagus sesuai pesanan ..packing rapi recomended bgt semoga awet ,toko amanah",barang bagus sesuai pesanan ..packing rapi recomended bgt semoga awet,Fake,Real,0.809,4.18
1816,"produk aman, bisa digunakan,, terimakasih","produk aman, bisa digunakan,, terimakasih",produk aman,Real,Fake,0.9,1.0
1821,peraaan beli nya pas live dapat yg pencukur kecil untuk di lobang hidup...ini gak dapat....kecewa x lah.....klo barang ini hidup dan bagus....,peraaan beli nya pas live dapat yg pencukur kecil untuk di lobang hidup...ini gak dapat....kecewa x lah.....klo barang ini hidup dan bagus....,peraaan beli nya pas live dapat yg pencukur kecil untuk di lobang hidup...ini gak dapat....kecewa x lah.....klo barang ini hidup dan bagus....,Fake,Real,0.881,5.62
1822,"pengiriman cepat, real pict, packing rapi. recommended.","pengiriman cepat, real pict, packing rapi. recommended.",pengiriman cepat,Real,Fake,1.0,0.0
1825,"hasil potongannya bersih, model keren. pop up langsung greng.","hasil potongannya bersih, model keren. pop up langsung greng.",hasil potongannya bersih,Real,Fake,1.0,0.0
1827,"packingan rapi dan tersegel. ini pesanan ke 2, semoga awet seperti pesanan yg pertama","packingan rapi dan tersegel. ini pesanan ke 2, semoga awet seperti pesanan yg pertama",packingan rapi dan tersegel. ini pesanan ke 2,Fake,Real,0.811,4.22
1830,"bagus, estetik, keren, tahan air rekomen bangett","bagus, estetik, keren, tahan air rekomen bangett",bagus,Real,Fake,1.0,0.0
1832,"alhamdulillah, berfungsi dengan baik..","alhamdulillah, berfungsi dengan baik..",alhamdulillah,Real,Fake,0.9,1.0
1834,"praktis bisa dibawa kemana-mana dan cukup tajam, semoga awet","praktis bisa dibawa kemana-mana dan cukup tajam, semoga awet",praktis bisa dibawa kemana-mana dan cukup tajam,Fake,Real,0.817,4.35
1835,"packagingnya wah gila, rapi banget. udh kayak barang eksklusif aja. kualitasnya juga oke 👍🏻","packagingnya wah gila, rapi banget. udh kayak barang eksklusif aja. kualitasnya juga oke 👍🏻",packagingnya wah gila,Real,Fake,1.0,0.0
1839,sudah sampai dengan selamat dan berfungsi dengan baik. semoga awet. tq seller,sudah sampai dengan selamat dan berfungsi dengan baik. semoga awet. tq seller,sudah sampai dengan selamat dan berfungsi dengan baik. semoga awet. tq seller,Fake,Real,0.803,4.07
1841,"datang langsung pake, dan hasilnya mantap","datang langsung pake, dan hasilnya mantap",datang langsung pake,Real,Fake,1.0,0.0
1844,"barang sampai dengan selamat, barang bagus semoga awet. sudah dicoba dan bersih untuk mencukur janggut dan kumis. hasil sangat halus, terimakasih","barang sampai dengan selamat, barang bagus semoga awet. sudah dicoba dan bersih untuk mencukur janggut dan kumis. hasil sangat halus, terimakasih",barang sampai dengan selamat,Fake,Real,0.802,4.05
1845,kereen siih barang nya. packing nya juga exlusive. semoga awet barang nya,kereen siih barang nya. packing nya juga exlusive. semoga awet barang nya,kereen siih barang nya. packing nya juga exlusive. semoga awet barang nya,Fake,Real,0.801,4.01
1850,"terima kasih min,barang sudah sampai dengan selamat,barang bagus sesuai diskripsi","terima kasih min,barang sudah sampai dengan selamat,barang bagus sesuai diskripsi",terima kasih min,Real,Fake,1.0,0.0
1855,"barang ny bagus , seller reponsif ... rekomended 👍🏻","barang ny bagus , seller reponsif ... rekomended 👍🏻",barang ny bagus,Real,Fake,1.0,0.0
1861,"sesuai deskripsi,praktis,mudah dibawah kemana2","sesuai deskripsi,praktis,mudah dibawah kemana2",sesuai deskripsi,Real,Fake,0.9,1.0
1865,"barang nya bagus dan sesuai yg di harapkan, semoga awet,terimakasih","barang nya bagus dan sesuai yg di harapkan, semoga awet,terimakasih",barang nya bagus dan sesuai yg di harapkan,Fake,Real,0.808,4.16
1871,"alhamdulillah... paket nya sudah saya terima. barang mantap, sesuai iklan dan datangnya cepat, ndk rugi mantap barang nya terimakasih bos kuh semoga usaha lancar.........","alhamdulillah... paket nya sudah saya terima. barang mantap, sesuai iklan dan datangnya cepat, ndk rugi mantap barang nya terimakasih bos kuh semoga usaha lancar.........",alhamdulillah... paket nya sudah saya terima. barang mantap,Fake,Real,0.905,6.1
1873,semoga awet dan aman tidak meninggalkan bekas cukur,semoga awet dan aman tidak meninggalkan bekas cukur,semoga awet dan aman tidak meninggalkan bekas cukur,Fake,Real,0.803,4.06
1876,performa: sangat rekomendasi,performa: sangat rekomendasi,performa: sangat rekomendasi,Real,Fake,0.9,1.0
1878,produk sesuai deskripsi dan semoga awet.,produk sesuai deskripsi dan semoga awet.,produk sesuai deskripsi dan semoga awet.,Fake,Real,0.824,4.47
1880,"mantep banget min, nyampenya jga cpet banget. gacor🔛🔝","mantep banget min, nyampenya jga cpet banget. gacor🔛🔝",mantep banget min,Real,Fake,1.0,0.0
