id,original_text,text_final,ulasan_cleaned,decision,Label,confidence,suspicion_score
5747,"jenis kulit: kering kdng berminyak bgt semoga cocok di aku yaa, bismillah kalo cocok bakalan balik lagii🥰🤲🏻","jenis kulit: kering kdng berminyak bgt semoga cocok di aku yaa, bismillah kalo cocok bakalan balik lagii🥰🤲🏻",,Fake,Nan,0.805,4.1
5748,"baru mau nyoba semoga cocok, tekstur cair cepet meresap","baru mau nyoba semoga cocok, tekstur cair cepet meresap",,Fake,Nan,0.811,4.21
5749,baru pertama kali beli dan nyoba semoga cocok,baru pertama kali beli dan nyoba semoga cocok,,Fake,Nan,0.78,3.6
5759,manfaat produk: untuk mencerahkan semoga cocok❤️‍🩹,manfaat produk: untuk mencerahkan semoga cocok❤️‍🩹,,Fake,Nan,0.811,4.21
5760,"sudah sampe donga , semoga cocok ya dikulit aku","sudah sampe donga , semoga cocok ya dikulit aku",,Fake,Nan,0.802,4.04
5763,"datang aman dan selamat, semoga cocok untuk aku yg fungal acne, jerawat on off dan close comedo","datang aman dan selamat, semoga cocok untuk aku yg fungal acne, jerawat on off dan close comedo",,Fake,Nan,0.806,4.11
5764,"alhamdulillah paket nya aku sudah sampai, pertama x nya mau coba serum glow bom ini. bismillah semoga cocok.","alhamdulillah paket nya aku sudah sampai, pertama x nya mau coba serum glow bom ini. bismillah semoga cocok.",,Fake,Nan,0.796,3.92
5767,belum dicoba tapi semoga aja cocok.. soalnya harga cukup affordable dan banyak reviewer yg bilang ini works di kulit mereka semoga aja juga works dikulitku ☺❤,belum dicoba tapi semoga aja cocok.. soalnya harga cukup affordable dan banyak reviewer yg bilang ini works di kulit mereka semoga aja juga works dikulitku ☺❤,,Fake,Nan,0.807,4.14
5769,"belum coba sih semoga cocok,untuk kemasannya sangat aman","belum coba sih semoga cocok,untuk kemasannya sangat aman",,Fake,Nan,0.813,4.26
5773,baru mau nyoba semoga okee kalo udah ada hasil nya ku ulas lagi pengiriman nya cepet dan packing super aman,baru mau nyoba semoga okee kalo udah ada hasil nya ku ulas lagi pengiriman nya cepet dan packing super aman,,Fake,Nan,0.762,3.24
5777,"terimakasih, pengiriman cepat, pengemasan oke. semoga cocok","terimakasih, pengiriman cepat, pengemasan oke. semoga cocok",,Fake,Nan,0.815,4.29
5779,ini salah satu produk wishlist ku (⁠≧⁠▽⁠≦⁠) teksturnya enak dan cepat meresap ke kulit semoga cocok ꒰⁠⑅⁠ᵕ⁠༚⁠ᵕ⁠꒱⁠˖⁠♡,ini salah satu produk wishlist ku (⁠≧⁠▽⁠≦⁠) teksturnya enak dan cepat meresap ke kulit semoga cocok ꒰⁠⑅⁠ᵕ⁠༚⁠ᵕ⁠꒱⁠˖⁠♡,,Fake,Nan,0.817,4.35
5781,"paket sudah sampai, pengemasan sangat aman. belum coba semoga cocok 👍","paket sudah sampai, pengemasan sangat aman. belum coba semoga cocok 👍",,Fake,Nan,0.811,4.22
5784,barang telah sampai dengan baik. kemasan bagus dan semoga cocok buat kulit saya,barang telah sampai dengan baik. kemasan bagus dan semoga cocok buat kulit saya,,Fake,Nan,0.806,4.12
5787,"barangya udh sampai, bru pertama kli coba semoga cocok dan pengirimannya cepat mksihh","barangya udh sampai, bru pertama kli coba semoga cocok dan pengirimannya cepat mksihh",,Fake,Nan,0.806,4.13
5788,"ini baru mau coba, semoga cocok dan hasil memuaskan","ini baru mau coba, semoga cocok dan hasil memuaskan",,Fake,Nan,0.816,4.32
5793,"pengirimannya lumayan cepat, semoga cocok dikulit aku","pengirimannya lumayan cepat, semoga cocok dikulit aku",,Fake,Nan,0.806,4.12
5796,"ini mah udah pasti asli, beli di toki yang pasti pasti aja, langsung di sini, baru pertama kali coba dan semoga cocok, biar lebaran jadi glowing","ini mah udah pasti asli, beli di toki yang pasti pasti aja, langsung di sini, baru pertama kali coba dan semoga cocok, biar lebaran jadi glowing",,Fake,Nan,0.757,3.14
5798,"udah dateng,semoga cocok yaa di kulit wajah aku,udah dari 2020-2023 jerawatan,trs2024-2025 skrg tinggal pie nya aja,mangkanya aku beli ini,semoga kali ini cocok dan bisa...","udah dateng,semoga cocok yaa di kulit wajah aku,udah dari 2020-2023 jerawatan,trs2024-2025 skrg tinggal pie nya aja,mangkanya aku beli ini,semoga kali ini cocok dan bisa...",,Fake,Nan,0.788,3.76
5799,"udah sampai paketnya aman, semoga cocok sama seremnya🥰","udah sampai paketnya aman, semoga cocok sama seremnya🥰",,Fake,Nan,0.809,4.18
5804,alhamdulillah trimakasih sesuai pesanan semoga cocok untuk kulit muka ku,alhamdulillah trimakasih sesuai pesanan semoga cocok untuk kulit muka ku,,Fake,Nan,0.801,4.02
5807,"bagus ,datang cepat ,aman dan semoga cocok yah😘","bagus ,datang cepat ,aman dan semoga cocok yah😘",,Fake,Nan,0.818,4.37
5815,"nyampe dengan baik dan aman, semoga cocok dan bener an cerahin","nyampe dengan baik dan aman, semoga cocok dan bener an cerahin",,Fake,Nan,0.813,4.27
5819,baru pertama kali nyoba. semoga cocok seperti orang orang bilang,baru pertama kali nyoba. semoga cocok seperti orang orang bilang,,Fake,Nan,0.797,3.94
5821,belum dicoba mudah mudahan cocok dipake anakku,belum dicoba mudah mudahan cocok dipake anakku,,Fake,Nan,0.817,4.34
5824,barang sdh sampe ... exp masih lama . semoga cocok di kulit aku,barang sdh sampe ... exp masih lama . semoga cocok di kulit aku,,Fake,Nan,0.795,3.91
5827,"good, semoga cocok di muka aku","good, semoga cocok di muka aku",,Fake,Nan,0.806,4.11
5828,"baru coba semoga cocok dan ada perubahan, pengemasan aman bngt bngt terimakasih","baru coba semoga cocok dan ada perubahan, pengemasan aman bngt bngt terimakasih",,Fake,Nan,0.82,4.4
5831,barang sudah sampai... semoga cocok... 😍😍,barang sudah sampai... semoga cocok... 😍😍,,Fake,Nan,0.806,4.11
5833,"paket udah dateng, baru mau nyoba semoga cocok,, klau cocok neck order lg","paket udah dateng, baru mau nyoba semoga cocok,, klau cocok neck order lg",,Fake,Nan,0.804,4.07
5836,barangnya udah sampai semoga cocok yaa mciwww,barangnya udah sampai semoga cocok yaa mciwww,,Fake,Nan,0.805,4.09
5848,"semoga cocok yh doainn, nnti klo cocok gas co lagii","semoga cocok yh doainn, nnti klo cocok gas co lagii",,Fake,Nan,0.808,4.16
5852,"sampe nyaa cepet bgt, akuu belum coba si semoga aja cocok 😻😻","sampe nyaa cepet bgt, akuu belum coba si semoga aja cocok 😻😻",,Fake,Nan,0.806,4.13
5858,"cakeepp polll, baru pemula mau pakee semoga cocok, terimakasih kakk🙏🏻😍","cakeepp polll, baru pemula mau pakee semoga cocok, terimakasih kakk🙏🏻😍",,Fake,Nan,0.805,4.09
5860,baru pertama kali beli semoga cocok di kulit wajah aku...biar bisa co lagih di sini...,baru pertama kali beli semoga cocok di kulit wajah aku...biar bisa co lagih di sini...,,Fake,Nan,0.796,3.92
5865,semoga cocok nanri kalau cocok di testi pembelian selanjutnya,semoga cocok nanri kalau cocok di testi pembelian selanjutnya,,Fake,Nan,0.806,4.12
5866,"bagus, langsung menyerap dikulit semoga cocok yah nanti bisa order lagi","bagus, langsung menyerap dikulit semoga cocok yah nanti bisa order lagi",,Fake,Nan,0.806,4.11
5869,"semoga cocok ya allah , aku pejuang kulit kusam yg pengen cerahan . aku ber nadzar jika aku cocok dengan produk ini aku akan repeat order","semoga cocok ya allah , aku pejuang kulit kusam yg pengen cerahan . aku ber nadzar jika aku cocok dengan produk ini aku akan repeat order",,Fake,Nan,0.794,3.89
5870,"bagus produknya tapi blum coba, baru pertama kali semoga cocok","bagus produknya tapi blum coba, baru pertama kali semoga cocok",,Fake,Nan,0.816,4.33
5882,"baguss banget, packaging nyaa juga aman banget, kardusnya ga penyok. sunscreen nya jugaa ga bikin abu abu dan ga bikin kusam, cuma untuk kulit berminyak kayanya kurang co...","baguss banget, packaging nyaa juga aman banget, kardusnya ga penyok. sunscreen nya jugaa ga bikin abu abu dan ga bikin kusam, cuma untuk kulit berminyak kayanya kurang co...",,Real,Nan,0.8,2.0
5889,"bahan ringan cepat menyerap dikulit, baru bbrp hari pakai semoga cocok ya, ga timbul jerawat dan lain nya. .","bahan ringan cepat menyerap dikulit, baru bbrp hari pakai semoga cocok ya, ga timbul jerawat dan lain nya. .",,Fake,Nan,0.807,4.14
5891,bagussa kemasann nyaaa rapih juga packaging nyaa tapi sunscreen nya belum tauu cocok atau engga di mukaa ku baru pertama kali cobaa soalnyaa overall baguss sih,bagussa kemasann nyaaa rapih juga packaging nyaa tapi sunscreen nya belum tauu cocok atau engga di mukaa ku baru pertama kali cobaa soalnyaa overall baguss sih,,Fake,Nan,0.846,4.92
5896,"bahan: kosmetik manfaat produk: suncreen jenis kulit: semua jenis kulit prodknya sesuai yg dpesan, tanpa ada kekurangan dan semua lengkal. double buble wrap buat sunscren...","bahan: kosmetik manfaat produk: suncreen jenis kulit: semua jenis kulit prodknya sesuai yg dpesan, tanpa ada kekurangan dan semua lengkal. double buble wrap buat sunscren...",,Real,Nan,0.8,2.0
5914,kemasan produk bagus. semoga cocok buat kulit muka utk perlindungan dari panas matahari. kalau cocok bisa berlanjut pakai produk ini.,kemasan produk bagus. semoga cocok buat kulit muka utk perlindungan dari panas matahari. kalau cocok bisa berlanjut pakai produk ini.,,Fake,Nan,0.803,4.06
5915,"produk aman, gaada kerusakan, kualitas original. bakal langganan beli ss disini. thank u seller.","produk aman, gaada kerusakan, kualitas original. bakal langganan beli ss disini. thank u seller.",,Fake,Nan,0.751,3.02
5925,"biasanya kalo jajan skincare di olshop tuu malesnya bungkus nya penyok² ga masalah si tapi kurang puas aja, inimah alhamdulillah jarang² dus nya aja masih bagus banget","biasanya kalo jajan skincare di olshop tuu malesnya bungkus nya penyok² ga masalah si tapi kurang puas aja, inimah alhamdulillah jarang² dus nya aja masih bagus banget",,Real,Nan,0.8,2.0
5928,baguss paket nya rapi amann semoga cocokk buat ke sekolahh tapi pengiriman nya lma gpp lah,baguss paket nya rapi amann semoga cocokk buat ke sekolahh tapi pengiriman nya lma gpp lah,,Fake,Nan,0.81,4.2
5939,packaging nya lucu bgt tekstur nya creamy hasil nya jadi matte gtu wangi nya enak kaya bedak padat untuk dimuka belom coba sih semoga cocok untuk sy yg oily skin,packaging nya lucu bgt tekstur nya creamy hasil nya jadi matte gtu wangi nya enak kaya bedak padat untuk dimuka belom coba sih semoga cocok untuk sy yg oily skin,,Fake,Nan,0.797,3.94
5960,"whort it banget untuk harga segitu, ukurannya sedang, blm dicoba siih, tapi semoga cocok :d","whort it banget untuk harga segitu, ukurannya sedang, blm dicoba siih, tapi semoga cocok :d",,Fake,Nan,0.813,4.27
5961,baru mau coba semoga cocok jenis kulit: normal manfaat produk: melindungi dari sinar matahari,baru mau coba semoga cocok jenis kulit: normal manfaat produk: melindungi dari sinar matahari,,Fake,Nan,0.815,4.31
5978,"bagus bnget, pengiriman nya juga cepet, semoga cocok yaa😘","bagus bnget, pengiriman nya juga cepet, semoga cocok yaa😘",,Fake,Nan,0.809,4.18
5979,"puas banget sama pelayanan toko ini, fastrespon, gk order kardus d kasih kardus, barang sesuai pesanan , bakal order lagi, recommended banget pokok ny","puas banget sama pelayanan toko ini, fastrespon, gk order kardus d kasih kardus, barang sesuai pesanan , bakal order lagi, recommended banget pokok ny",,Fake,Nan,0.763,3.27
5982,bagus... tapi kalau buat kulit berminyak sebelum pake sunscreen nya jangan pake moisturizer biar ga terlalu becek,bagus... tapi kalau buat kulit berminyak sebelum pake sunscreen nya jangan pake moisturizer biar ga terlalu becek,,Fake,Nan,0.797,3.93
5986,"packing rapi, pengiriman cepat, semoga cocok","packing rapi, pengiriman cepat, semoga cocok",,Fake,Nan,0.817,4.34
5990,"baru pertama kali coba ss implora ,semoga cocok dan gak bikin kusam....","baru pertama kali coba ss implora ,semoga cocok dan gak bikin kusam....",,Fake,Nan,0.803,4.06
6002,pengiriman sangat cepat dan barang sesuai. terima kasih,pengiriman sangat cepat dan barang sesuai. terima kasih,,Fake,Nan,0.763,3.26
6009,first time mau cobain semoga cocok yaaa🥰🥰🥰🥰,first time mau cobain semoga cocok yaaa🥰🥰🥰🥰,,Fake,Nan,0.811,4.21
6019,"semoga cocok deh ya, sebenernya bisa aja aku kasih bintang 4/5 cuma gasuka banget sama pengirimannya lele banget mau seller mau kurir","semoga cocok deh ya, sebenernya bisa aja aku kasih bintang 4/5 cuma gasuka banget sama pengirimannya lele banget mau seller mau kurir",,Fake,Nan,0.804,4.08
6029,sudah terima 2 pcs ** ** ** *** *** ** ## ### ## ## $$$ $$$$ %%%,sudah terima 2 pcs ** ** ** *** *** ** ## ### ## ## $$$ $$$$ %%%,,Fake,Nan,0.848,4.97
6033,"brg sdh sampai , br mencoba semoga cocok, thanks seller","brg sdh sampai , br mencoba semoga cocok, thanks seller",,Fake,Nan,0.808,4.16
6042,"produk original, paket sampai dengan aman dan dipacking bubblewrap tebal serta dimasukkan ke kardus, jadi produk tidak rusak.","produk original, paket sampai dengan aman dan dipacking bubblewrap tebal serta dimasukkan ke kardus, jadi produk tidak rusak.",,Fake,Nan,0.765,3.29
6054,produk original dan sesuai padahal harganya murah dibanding toko lain,produk original dan sesuai padahal harganya murah dibanding toko lain,,Fake,Nan,0.754,3.08
6084,"bguss,pertama x pakee,semoga cocok","bguss,pertama x pakee,semoga cocok",,Fake,Nan,0.846,4.91
6103,ckep bngett ss nya gada kerusakan sama sekali semoga cocok y min,ckep bngett ss nya gada kerusakan sama sekali semoga cocok y min,,Fake,Nan,0.808,4.16
6111,produknya oke. sesuai. tapi saya ga suka sama kurirnya. kurang sopan dan ga sabar. kalau bisa untuk kurirnya diganti kalau saya pesan lagi.,produknya oke. sesuai. tapi saya ga suka sama kurirnya. kurang sopan dan ga sabar. kalau bisa untuk kurirnya diganti kalau saya pesan lagi.,,Real,Nan,0.8,2.0
6128,"sesuai pesanan, belum dicoba semoga saja cocok, packingnya rapi bgt bubble wrap nya doublee walaupun cuma sunscreen doangg, thanks seller tetep amanah yaa💗💗","sesuai pesanan, belum dicoba semoga saja cocok, packingnya rapi bgt bubble wrap nya doublee walaupun cuma sunscreen doangg, thanks seller tetep amanah yaa💗💗",,Fake,Nan,0.809,4.19
6159,"barang aman sampai tujuan, baru pertama kali pake sunscreen dari implora semoga cocokk😍","barang aman sampai tujuan, baru pertama kali pake sunscreen dari implora semoga cocokk😍",,Fake,Nan,0.811,4.21
6173,"barangnya udah sampai, aku belum coba, tapi kata kakakku ini bagus banget, pengirimannya juga aman bangett","barangnya udah sampai, aku belum coba, tapi kata kakakku ini bagus banget, pengirimannya juga aman bangett",,Fake,Nan,0.807,4.14
6179,"paketan implora nya sudah sya terima, semoga cocok di kulit wajah sya 🙏","paketan implora nya sudah sya terima, semoga cocok di kulit wajah sya 🙏",,Fake,Nan,0.8,3.99
6181,"paket datang dgn selamat. baru pertama kali coba, semoga cocok!","paket datang dgn selamat. baru pertama kali coba, semoga cocok!",,Fake,Nan,0.814,4.29
6200,sesuai pesanan baru mau coba semoga cocok,sesuai pesanan baru mau coba semoga cocok,,Fake,Nan,0.815,4.29
6216,alhamdulillah produk sangat bagus banget,alhamdulillah produk sangat bagus banget,,Fake,Nan,0.808,4.17
6227,sampe dengan aman tidak kurang apapun,sampe dengan aman tidak kurang apapun,,Real,Nan,0.8,2.0
6238,nggak akan pernah mengecewakan kalo repeat order disini,nggak akan pernah mengecewakan kalo repeat order disini,,Real,Nan,0.8,2.0
6259,"baru nyoba, semoga cocok dimuka sy","baru nyoba, semoga cocok dimuka sy",,Fake,Nan,0.798,3.96
6274,fast respon pengirimannya🤩,fast respon pengirimannya🤩,,Fake,Nan,0.784,3.68
6278,"alhamdulilah gapernaa kecewa belanja di toko ini, next order lagi!!","alhamdulilah gapernaa kecewa belanja di toko ini, next order lagi!!",,Real,Nan,0.8,2.0
6337,"suka banget sama produknya, baru kali ini mau nyoba yang paketan karna sebelumnya pake basic aja udah cakep banget, semoga cocok😇🥰","suka banget sama produknya, baru kali ini mau nyoba yang paketan karna sebelumnya pake basic aja udah cakep banget, semoga cocok😇🥰",,Fake,Nan,0.81,4.2
6343,sesuai pesanan .semoga cocok baru pertama kali coba,sesuai pesanan .semoga cocok baru pertama kali coba,,Fake,Nan,0.805,4.11
6344,"pengiriman cepat, semoga cocok ya baru pemula soalnya","pengiriman cepat, semoga cocok ya baru pemula soalnya",,Fake,Nan,0.814,4.28
6345,sesuai pesanan semoga cocok di aku🥰🥰🥰,sesuai pesanan semoga cocok di aku🥰🥰🥰,,Fake,Nan,0.811,4.22
6346,"bahan: premium manfaat produk: mencerahkn kulit wajah semoga cocok bru pertama coba jenis kulit: normal,berminyak","bahan: premium manfaat produk: mencerahkn kulit wajah semoga cocok bru pertama coba jenis kulit: normal,berminyak",,Fake,Nan,0.815,4.3
6350,"semoga cocok di wajah aku yaaa,nanti aku bakal update kondisi wajah aku selama 1 bulan pemakaian kyak gimna,nitip before wajah aku sebelum pakai glowglowing, nanti ku aka...","semoga cocok di wajah aku yaaa,nanti aku bakal update kondisi wajah aku selama 1 bulan pemakaian kyak gimna,nitip before wajah aku sebelum pakai glowglowing, nanti ku aka...",,Fake,Nan,0.797,3.94
6352,"paket smpai dengan aman , tnpa kurang satu pun . blum dicoba bru pertama kali beli nnti blik lgi aq spil hsilnya yaa . kurir baik dan ramah . terimakasih seller bahan: l...","paket smpai dengan aman , tnpa kurang satu pun . blum dicoba bru pertama kali beli nnti blik lgi aq spil hsilnya yaa . kurir baik dan ramah . terimakasih seller bahan: l...",,Real,Nan,0.8,2.0
6356,paket nya udah dateng bagus banget sesuai sama harapan.dan ini pertama kali nyobain semoga cocok.kalo cocok bisa datang ke rumah 🤭,paket nya udah dateng bagus banget sesuai sama harapan.dan ini pertama kali nyobain semoga cocok.kalo cocok bisa datang ke rumah 🤭,,Fake,Nan,0.794,3.88
6357,pertama order semoga cocok di muka saya😍,pertama order semoga cocok di muka saya😍,,Fake,Nan,0.801,4.01
6360,baru pertama kali nyoba semoga cocok 🤗 jenis kulit: berminyak bahan: lembut,baru pertama kali nyoba semoga cocok 🤗 jenis kulit: berminyak bahan: lembut,,Fake,Nan,0.801,4.03
6361,"barang datang dengan aman ya, semoga cocok baru mau pemakaian pertama😉","barang datang dengan aman ya, semoga cocok baru mau pemakaian pertama😉",,Fake,Nan,0.801,4.03
6368,jenis kulit: normal berminyak semoga cocok di aku ya,jenis kulit: normal berminyak semoga cocok di aku ya,,Fake,Nan,0.806,4.13
6371,"barang sudah saya terima kaka semoga cocok diwajahku yang kusam, merah, komedo, bekas jerawat dan berminyak ini. ini aku kasih foto sebelum pemakaian.","barang sudah saya terima kaka semoga cocok diwajahku yang kusam, merah, komedo, bekas jerawat dan berminyak ini. ini aku kasih foto sebelum pemakaian.",,Fake,Nan,0.81,4.2
6380,"bagus, first time semoga cocok, klo cocok aku pasti langganan","bagus, first time semoga cocok, klo cocok aku pasti langganan",,Fake,Nan,0.812,4.25
6381,"alhamdulillah paket udah sampai,, produknya dibungkus rapi,, baru pertama kali coba semoga cocok🤭☺️","alhamdulillah paket udah sampai,, produknya dibungkus rapi,, baru pertama kali coba semoga cocok🤭☺️",,Fake,Nan,0.809,4.18
6389,"paket aman,belum di coba si masih nunggu 1 minggu semoga cocok","paket aman,belum di coba si masih nunggu 1 minggu semoga cocok",,Fake,Nan,0.806,4.11
6390,"bismillahh masih pemula semoga cocok😍🥰 jenis kulit: berminyak,kusam,susah cerah","bismillahh masih pemula semoga cocok😍🥰 jenis kulit: berminyak,kusam,susah cerah",,Fake,Nan,0.811,4.21
6393,sangat puas dengan produknya aku jalan 2 paket ini semoga cocok trus 😍produk aman tidak lecet sekalipun,sangat puas dengan produknya aku jalan 2 paket ini semoga cocok trus 😍produk aman tidak lecet sekalipun,,Fake,Nan,0.796,3.92
6398,"alhamdulillaah semoga cocok sama cream ini m,sy udh pake selama 3 hari alhamdulillaah perubahannya bagus banget. kalau makin glowing aku dan ada rejeki pasti udh setia di...","alhamdulillaah semoga cocok sama cream ini m,sy udh pake selama 3 hari alhamdulillaah perubahannya bagus banget. kalau makin glowing aku dan ada rejeki pasti udh setia di...",,Fake,Nan,0.79,3.81
6407,titip foto sebelum pemakaian..pembelian k 2 aku spil lg hasil nya semoga cocok,titip foto sebelum pemakaian..pembelian k 2 aku spil lg hasil nya semoga cocok,,Fake,Nan,0.809,4.18
6409,paket ke 2 lumayan ada perubahan sedikit semoga cepet glowing 🥰 pemakaian paket ke 2 semoga cocok dan cepat glowing hihi supaya langganan sama glo glowing ❤ jenis kulit:...,paket ke 2 lumayan ada perubahan sedikit semoga cepet glowing 🥰 pemakaian paket ke 2 semoga cocok dan cepat glowing hihi supaya langganan sama glo glowing ❤ jenis kulit:...,,Fake,Nan,0.808,4.16
6417,"baru pertama kali pemakaian, semoga cocok","baru pertama kali pemakaian, semoga cocok",,Fake,Nan,0.79,3.8
6421,"paket sudh sampai dengan selamat, ini pertama kali pakai semoga cocok manfaat produk: mencerahkan jenis kulit: normal","paket sudh sampai dengan selamat, ini pertama kali pakai semoga cocok manfaat produk: mencerahkan jenis kulit: normal",,Fake,Nan,0.808,4.16
6423,"jenis kulit: berminyak, kusam, flek bekas jerawat paket pertamaku di glo glowing semoga cocok pindah pake glo glowing","jenis kulit: berminyak, kusam, flek bekas jerawat paket pertamaku di glo glowing semoga cocok pindah pake glo glowing",,Fake,Nan,0.803,4.05
6424,pemakain baru 3hari🥰semoga cocok nanti kalau cocok beli lagi,pemakain baru 3hari🥰semoga cocok nanti kalau cocok beli lagi,,Fake,Nan,0.793,3.86
6428,"alhamdulillah sampe, semoga cocok pertama kali pakai, packingannya baguss dann tapii😍😍😍","alhamdulillah sampe, semoga cocok pertama kali pakai, packingannya baguss dann tapii😍😍😍",,Fake,Nan,0.807,4.13
6443,barangnya sudah sampai semoga cocok tapi sayang 1 krimnya peccah donk🥲,barangnya sudah sampai semoga cocok tapi sayang 1 krimnya peccah donk🥲,,Fake,Nan,0.81,4.2
6445,alhamdulillah paketnya sudah sampai cara pekingnya jga rapi dan semoga cocok di aku,alhamdulillah paketnya sudah sampai cara pekingnya jga rapi dan semoga cocok di aku,,Fake,Nan,0.804,4.07
6447,"jenis kulit: bruntusan, belum dicoba. semoga aja cocok karna gk pd kalo ada jerawat","jenis kulit: bruntusan, belum dicoba. semoga aja cocok karna gk pd kalo ada jerawat",,Fake,Nan,0.806,4.11
6452,"udah dtng,kmren coba yg dosis 1,tapi ga cocok,skrng coba yg dosis 3 semoga cocok🥰","udah dtng,kmren coba yg dosis 1,tapi ga cocok,skrng coba yg dosis 3 semoga cocok🥰",,Fake,Nan,0.794,3.89
6456,baru pertama kali coba semoga cocok deh ya di mukaku yg sulit putih,baru pertama kali coba semoga cocok deh ya di mukaku yg sulit putih,,Fake,Nan,0.798,3.95
6463,"paket sudah d terima,toko sangat amanah ini pemesanan yg pertama,semoga cocok d aku ya min,pengiriman cepat klau cocok next order lgi ya","paket sudah d terima,toko sangat amanah ini pemesanan yg pertama,semoga cocok d aku ya min,pengiriman cepat klau cocok next order lgi ya",,Fake,Nan,0.802,4.05
6466,bagus sudah bpom isi nya 6 aku coba dulu semoga cocok di wajah kalo cocok beli lagi,bagus sudah bpom isi nya 6 aku coba dulu semoga cocok di wajah kalo cocok beli lagi,,Fake,Nan,0.798,3.96
6467,alhamdulillah sudah sampai semoga cocok and tidak ada kendala,alhamdulillah sudah sampai semoga cocok and tidak ada kendala,,Fake,Nan,0.804,4.07
6472,"packing nya amn bnget, baru 2 hari pake semoga cocok di akuu😍","packing nya amn bnget, baru 2 hari pake semoga cocok di akuu😍",,Fake,Nan,0.808,4.16
6475,"alhamdulillah paket udh smpai paket , semoga cocok.. nitip ya wajahku pemula, klo ampuh glowing ak balik lagi. trimakasih 🙏","alhamdulillah paket udh smpai paket , semoga cocok.. nitip ya wajahku pemula, klo ampuh glowing ak balik lagi. trimakasih 🙏",,Fake,Nan,0.803,4.06
6479,alhamdulillah sampai.baru mau coba semoga cocok diaku..sama nitip foto sebelum makai gloglowing☺️,alhamdulillah sampai.baru mau coba semoga cocok diaku..sama nitip foto sebelum makai gloglowing☺️,,Fake,Nan,0.808,4.17
6483,realpict🥰 semoga cocok di aku soalnya baru pertama kali belii 🤏🏻,realpict🥰 semoga cocok di aku soalnya baru pertama kali belii 🤏🏻,,Fake,Nan,0.775,3.5
6488,semoga cocok d kulit ku termakasih bonus nya,semoga cocok d kulit ku termakasih bonus nya,,Fake,Nan,0.808,4.16
6490,"baru mau coba, bismillah semoga cocok☺️","baru mau coba, bismillah semoga cocok☺️",,Fake,Nan,0.806,4.12
6493,semoga cocok baru nyoba pertama kali🤲,semoga cocok baru nyoba pertama kali🤲,,Fake,Nan,0.807,4.14
6494,"barang datang dgn baik , semoga cocok di akuu biyar co lagii ✌️🤭👍","barang datang dgn baik , semoga cocok di akuu biyar co lagii ✌️🤭👍",,Fake,Nan,0.807,4.15
6504,baru pertama nyoba semoga cocok,baru pertama nyoba semoga cocok,,Fake,Nan,0.843,4.86
6515,baru mau pake satu paket semoga cocokkk,baru mau pake satu paket semoga cocokkk,,Fake,Nan,0.815,4.3
6532,paket nya sudah datang semoga cocok,paket nya sudah datang semoga cocok,,Fake,Nan,0.804,4.08
6534,semoga cocok🥰 respon admin sangat ramah dan membantu,semoga cocok🥰 respon admin sangat ramah dan membantu,,Fake,Nan,0.811,4.22
6535,kemasannya lucu baru nyobak semoga cocok,kemasannya lucu baru nyobak semoga cocok,,Fake,Nan,0.822,4.45
6541,"barang nyaa sangattt bagusss sekaliii, buat kalian yg pemula jan takut takut nyobain produk inii plisss inii bagus bangett aku baru pake 2 hari udah ada perubahan bener b...","barang nyaa sangattt bagusss sekaliii, buat kalian yg pemula jan takut takut nyobain produk inii plisss inii bagus bangett aku baru pake 2 hari udah ada perubahan bener b...",,Fake,Nan,0.849,4.98
6542,semoga cocok ya baru pertama beli nanti aku kasih tau before after nya,semoga cocok ya baru pertama beli nanti aku kasih tau before after nya,,Fake,Nan,0.804,4.09
6547,"paketnyaa sesuaiii,kurirnya kurang ramah","paketnyaa sesuaiii,kurirnya kurang ramah",,Fake,Nan,0.75,3.0
6548,masi beli semoga cocok 🤗 semogaaa cocok,masi beli semoga cocok 🤗 semogaaa cocok,,Fake,Nan,0.796,3.93
6557,"produk aman, semoga cocok di aku","produk aman, semoga cocok di aku",,Fake,Nan,0.807,4.15
6560,mendarat dgn aman packingannya rapi semoga cocok di wajah ku 🤍🥰,mendarat dgn aman packingannya rapi semoga cocok di wajah ku 🤍🥰,,Fake,Nan,0.807,4.15
6564,baru pertama nyoba semoga cocok,baru pertama nyoba semoga cocok,,Fake,Nan,0.843,4.86
6566,semoga cocok ya baru mau coba’ hhe,semoga cocok ya baru mau coba’ hhe,,Fake,Nan,0.813,4.25
6567,"barang sampai dengan aman, semoga cocok💗","barang sampai dengan aman, semoga cocok💗",,Fake,Nan,0.81,4.2
6568,paket nya baru sampe baru nyoba semoga cocok,paket nya baru sampe baru nyoba semoga cocok,,Fake,Nan,0.794,3.89
6585,"paket datang dengan selamat tidak ada kerusakan,belum dicoba semoga cocok","paket datang dengan selamat tidak ada kerusakan,belum dicoba semoga cocok",,Fake,Nan,0.81,4.21
6595,baru pertama kali coba semoga cocok👍👍👍,baru pertama kali coba semoga cocok👍👍👍,,Fake,Nan,0.808,4.15
6596,terima kasih paket nya udah nyampe semoga cocok dan glowing di muka aku,terima kasih paket nya udah nyampe semoga cocok dan glowing di muka aku,,Fake,Nan,0.804,4.08
6602,baguss bnget saya udh pke jerawatan nya langsung berkurang mntp bnget produknya,baguss bnget saya udh pke jerawatan nya langsung berkurang mntp bnget produknya,,Real,Nan,0.8,2.0
