id,original_text,rating,helpful,text,decision,confidence,suspicion_score,key_features,llm_contribution
5531,"gatauu nii cocok atau gaa pengiriman cepatt, sampai dengan selamaaatt~😻🙌 jenis kulit: normal to oily skin",5,0,"gatauu nii cocok atau gaa pengiriman cepatt, sampai dengan selamaaatt~😻🙌 jenis kulit: normal to oily...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 16}",0.0
5532,"bagus banget serum ini aku udh hbs 1 skrng beli lagi, pokonya jangan ragu² sma produk ini bagus banget trimakasih minn🤍🤍💗💗💗",5,0,"bagus banget serum ini aku udh hbs 1 skrng beli lagi, pokonya jangan ragu² sma produk ini bagus bang...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 1, 'gibberish_spam': 0, 'word_count': 21}",0.0
5533,"serum glow fx glow bomb,serum 19% glow booter 3% arbutin+ 8%niacinamide 2%tranexsmux acid 5%licoride extract + georgie with 11 ha mix + pga serum mencerahkan bagus bu...",5,0,"serum glow fx glow bomb,serum 19% glow booter 3% arbutin+ 8%niacinamide 2%tranexsmux acid 5%licoride...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 27}",0.0
5534,paket ok datang dengan aman dan sesuai dengan pesanan packing rapih dan aman,5,0,paket ok datang dengan aman dan sesuai dengan pesanan packing rapih dan aman,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 13}",0.0
5535,manfaat produk: menghilangkan bekas jerawat dan mencerahkan warna kulit,5,0,manfaat produk: menghilangkan bekas jerawat dan mencerahkan warna kulit,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
5536,"barang udah sampe, cepat sekali",5,0,"barang udah sampe, cepat sekali",Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 5}",0.0
5537,moga aja ccok biar muka ku glowing biar ga insecure lagehhh kalau cck ntar refurcsh lagehhh mau dipake malem ini,5,0,moga aja ccok biar muka ku glowing biar ga insecure lagehhh kalau cck ntar refurcsh lagehhh mau dipa...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 20}",0.0
5538,"alhamdulillah bagus sesuai review, tapi balik lagi cocok²an ya guys, alhamdulillah aku cocok smg allah sllu lancarin rezeki kuu, supaya bisa co lagii aamiinn 💗🤲🏼 yang...",5,1,"alhamdulillah bagus sesuai review, tapi balik lagi cocok²an ya guys, alhamdulillah aku cocok smg all...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 1, 'gibberish_spam': 0, 'word_count': 26}",0.0
5539,bagus sesuai sama yang di foto. semoga hasilnya bagus di kulit ku,5,0,bagus sesuai sama yang di foto. semoga hasilnya bagus di kulit ku,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.0
5540,"aku udh pake semingguan(?) kayaknya, tp hasilnya ok bangett",5,0,"aku udh pake semingguan(?) kayaknya, tp hasilnya ok bangett",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
5541,bahan: bau obat manfaat produk: buat jerawat dan bekas jerawat bisa mutihin juga jenis kulit: berjerawat dan flek hitam mantap original baguss,5,0,bahan: bau obat manfaat produk: buat jerawat dan bekas jerawat bisa mutihin juga jenis kulit: berjer...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 22}",0.0
5542,"barang ori,sesuai pesanan,packing aman,teksturnya cair,cepat menyerap nyaman dipakai",5,0,"barang ori,sesuai pesanan,packing aman,teksturnya cair,cepat menyerap nyaman dipakai",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
5543,manfaat produk: menghilangkan bekas jerawat,5,0,manfaat produk: menghilangkan bekas jerawat,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 5}",0.0
5544,"produknya belum di coba semoga memuaskan dan sesuai ekspetasi saya, pengirimannya terbilang cepat dan terima kasih untuk seller beserta toko pedia untuk diskonnya makin s...",5,0,"produknya belum di coba semoga memuaskan dan sesuai ekspetasi saya, pengirimannya terbilang cepat da...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 25}",0.0
5545,"semoga ga kemakan iklan, bismillah cocokk",5,0,"semoga ga kemakan iklan, bismillah cocokk",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.0
5546,"barangnya suda sampaii,puass bgttt,kurirnya ramah,pokonya jangan raguu deh buat cek out",5,0,"barangnya suda sampaii,puass bgttt,kurirnya ramah,pokonya jangan raguu deh buat cek out",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
5547,aaaa baru kali ini nemu serum yg bener' bisa ilangin bekas jerawat ga akan ganti' lagi sii😻😻,5,0,aaaa baru kali ini nemu serum yg bener' bisa ilangin bekas jerawat ga akan ganti' lagi sii😻😻,Fake,0.905,6.1,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 1, 'word_count': 17}",0.367
5548,bahan: sesuai jenis kulit: semoga cocok baru mau coba,3,0,bahan: sesuai jenis kulit: semoga cocok baru mau coba,Fake,0.812,4.25,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.415
5549,"bahannya ringan, tapi melembabkan. enak si so far. cocok meskipun untuk tipe kulit sensitif dan acne prone",5,1,"bahannya ringan, tapi melembabkan. enak si so far. cocok meskipun untuk tipe kulit sensitif dan acne...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 17}",0.0
5550,"awal pemakaian bikin kusem parah, tapi setelah 4 harian mulai keliatan hasilnyaa, tapi baunya emang aga aneh gitu yaa ? atau cuman punya ku doang",4,0,"awal pemakaian bikin kusem parah, tapi setelah 4 harian mulai keliatan hasilnyaa, tapi baunya emang ...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 25}",0.0
5551,baru pertama kali mau nyoba semoga hasilnya bagus sesuai🤲❤️❤️,5,0,baru pertama kali mau nyoba semoga hasilnya bagus sesuai🤲❤️❤️,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
5552,"ga usah diragukan lagi yaa,udh pake yg acne 3 pot,lumayan ngaruh,sekarang tinggal bekasnya pie mau pake yg ungu,bismillah cocok,doain yaaa ngaruh biar beli lagi 🤍🤍💐💐�...",5,0,"ga usah diragukan lagi yaa,udh pake yg acne 3 pot,lumayan ngaruh,sekarang tinggal bekasnya pie mau p...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 1, 'gibberish_spam': 0, 'word_count': 25}",0.0
5553,paketnya sudah datang dengan sempurna tanpa lecet apapun barang ori baru pertama kali nyoba semoga aja cocok .. next kalau cocok bakal order lagi,5,0,paketnya sudah datang dengan sempurna tanpa lecet apapun barang ori baru pertama kali nyoba semoga a...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 24}",0.0
5554,bismillah semoga cocok 1 bulan ntar aku kembali lagi gimana reaksinya kulit wajahku setalah pake ini🙃,4,0,bismillah semoga cocok 1 bulan ntar aku kembali lagi gimana reaksinya kulit wajahku setalah pake ini...,Fake,0.798,3.95,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 16}",0.318
5555,"bahan: aktif manfaat produk: mencerahkan kan dan meratakan warna kulit jenis kulit: ance and sensitif aku udah coba kurleb seminggu, dan nyamam banget dikulit, paginya be...",5,0,bahan: aktif manfaat produk: mencerahkan kan dan meratakan warna kulit jenis kulit: ance and sensiti...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 26}",0.0
5556,"fisrt cobain , semoga ada hasil",5,0,"fisrt cobain , semoga ada hasil",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.0
5557,keracunan tiktok si ini semoga cocok dan ngaruh d muka aku udh 2 kali pemakaian lembab bngt tpi kaya blm kelihatan prosesnya,4,0,keracunan tiktok si ini semoga cocok dan ngaruh d muka aku udh 2 kali pemakaian lembab bngt tpi kaya...,Fake,0.809,4.17,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 22}",0.391
5558,"baguuss membuat kulit wajah halus cerah, cocok diakuu yang tipe kulit wajah berminyak, dipake malam hari paginya auto glowing, worth to buy guys, terimakasih seller",5,0,"baguuss membuat kulit wajah halus cerah, cocok diakuu yang tipe kulit wajah berminyak, dipake malam ...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 25}",0.0
5559,"lupa vidio unboxingny😔🙏, paketny udah sampai ya, moga aja cocok, soalnya baru pertama kali nyoba 😻",5,0,"lupa vidio unboxingny😔🙏, paketny udah sampai ya, moga aja cocok, soalnya baru pertama kali nyoba 😻",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 16}",0.0
5560,"manfaat produk: mencerahkan,memudarkan bekas jerawat jenis kulit: kombinasi baru coba 1x paginya si nggak ada jerawat tumbuh atau gimana jadi kayaknya cocok. teksture nya...",5,0,"manfaat produk: mencerahkan,memudarkan bekas jerawat jenis kulit: kombinasi baru coba 1x paginya si ...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 24}",0.0
5561,bagus banget si ori jenis kulit: sensitif oily,5,0,bagus banget si ori jenis kulit: sensitif oily,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
5562,"katanya beli 1 gratis 1,,trnyata bohong dptnya cuma 1",3,0,"katanya beli 1 gratis 1,,trnyata bohong dptnya cuma 1",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
5563,"the bestt serum sii inii, awalnya cuma coba coba aja karna bekas jerawat kemerahan aku susah banget buat ilang, pas nyoba inii lumayan ngaruh banget sih, ini yang ke dua...",5,0,"the bestt serum sii inii, awalnya cuma coba coba aja karna bekas jerawat kemerahan aku susah banget ...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 30}",0.0
5564,"tekturnya cair, cepat meresap, baru dipakai 2x semoga cocok bisa membantu mengurangi bekas jerawat dll,",5,0,"tekturnya cair, cepat meresap, baru dipakai 2x semoga cocok bisa membantu mengurangi bekas jerawat d...",Fake,0.814,4.27,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 15}",0.423
5565,"alhamdulillah puas pelayanannya juga ramah, sesuai harapan aku bisa dateng lebih cepet, dan emang secepet itu",5,0,"alhamdulillah puas pelayanannya juga ramah, sesuai harapan aku bisa dateng lebih cepet, dan emang se...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 16}",0.0
5566,jenis kulit: all skin type,5,0,jenis kulit: all skin type,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 5}",0.0
5567,sesuai pesanan🥰 semoga cocokkk🥰,4,0,sesuai pesanan🥰 semoga cocokkk🥰,Fake,0.857,5.14,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 4}",0.379
5568,"paket sampai dngn slamat, produk blum dicoba",4,0,"paket sampai dngn slamat, produk blum dicoba",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
5569,"harga promo langsung co,pdhl masi ada,plis glowbom endors ak dong🤭🤭🤭",5,0,"harga promo langsung co,pdhl masi ada,plis glowbom endors ak dong🤭🤭🤭",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 1, 'gibberish_spam': 0, 'word_count': 10}",0.0
5570,"produknya asli bukan yang kw,terimakasih untuk seller yang menjaga kepercayaan para customer seperti saya",5,0,"produknya asli bukan yang kw,terimakasih untuk seller yang menjaga kepercayaan para customer seperti...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 14}",0.0
5571,terimakasih seller baru pertama order semoga pas dan cocok jd bisa langganan,5,0,terimakasih seller baru pertama order semoga pas dan cocok jd bisa langganan,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.0
5572,"jerawat aku kering😭😭😭, baru pemakaian beberapa hari, kalu untuk pudarin bekas jerawat masih belum kelihatan",5,0,"jerawat aku kering😭😭😭, baru pemakaian beberapa hari, kalu untuk pudarin bekas jerawat masih belum ke...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 1, 'gibberish_spam': 0, 'word_count': 15}",0.0
5573,"barangnya udah sampai dalam keadaan basah, untungnya masih bisa dipakai.. nnti 2 minggu balik lagi, itu foto sebelum pemakaian..",4,0,"barangnya udah sampai dalam keadaan basah, untungnya masih bisa dipakai.. nnti 2 minggu balik lagi, ...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 19}",0.0
5574,bahan: bagus manfaat produk: mencerahkan memudarkan bekas jerawat merawat kulit jenis kulit: semua tipe kulit aku pake glowfx udah abis 4 botol yg acne pure baru kali ini...,5,0,bahan: bagus manfaat produk: mencerahkan memudarkan bekas jerawat merawat kulit jenis kulit: semua t...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 28}",0.0
5575,membantu bgt memudarkan bekas jerawat pemakaian masih satu botol,5,0,membantu bgt memudarkan bekas jerawat pemakaian masih satu botol,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
5576,barang datang dengan keadaan oke,5,0,barang datang dengan keadaan oke,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 5}",0.0
5577,"alhamdulillah sesuai pesanan.... baru mau nyoba,,, semoga cocok d aku 😊",5,0,"alhamdulillah sesuai pesanan.... baru mau nyoba,,, semoga cocok d aku 😊",Fake,0.804,4.08,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.359
5578,paketnya langsung ku buka panas banget takut aksidasi😭,5,0,paketnya langsung ku buka panas banget takut aksidasi😭,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
5579,belum di coba klo bgus hasil bakal jd lngganan,4,0,belum di coba klo bgus hasil bakal jd lngganan,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
5580,produk ori dan dapet harga murah semoga cocok,5,0,produk ori dan dapet harga murah semoga cocok,Fake,0.804,4.08,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.361
5581,"gampang menyerap, ori, mayan melembabkan, semoga cocok 😁",5,0,"gampang menyerap, ori, mayan melembabkan, semoga cocok 😁",Fake,0.817,4.35,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.45
5582,"alhamdulillah serumnya udah datang,barang dijamin ori krn beli di official storenya.semoga cocok di aku,bisa ngilangin noda2 diwajah & bikin cerah wajahku",5,0,"alhamdulillah serumnya udah datang,barang dijamin ori krn beli di official storenya.semoga cocok di ...",Fake,0.781,3.61,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 21}",0.205
5583,"aku udah pakai 1 botol serum glow bomb ngaruh bgt di muka kuu, satu botol aja udah buat muka ku jdi glowing, jdi ku co lgi dech",5,0,"aku udah pakai 1 botol serum glow bomb ngaruh bgt di muka kuu, satu botol aja udah buat muka ku jdi ...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 27}",0.0
5584,"cara packing nya amann, cepet nyampee nyaa pliss, admin nya jugaa ramahh🤩 untuk produk nya juga cocok di aku yg punya bekas jerawat hitamm🫶",5,0,"cara packing nya amann, cepet nyampee nyaa pliss, admin nya jugaa ramahh🤩 untuk produk nya juga coco...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 24}",0.0
5585,"bru smpe, blm tau cocok apa ga nya min🙏😞",5,0,"bru smpe, blm tau cocok apa ga nya min🙏😞",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
5586,belum nyoba semoga bagus karena bnyk yg bilang bagus+seliweran mlu di fyp,5,0,belum nyoba semoga bagus karena bnyk yg bilang bagus+seliweran mlu di fyp,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.0
5587,bahan: lembut cepat meresap manfaat produk: untuk kulit jenis kulit: normal semoga bener hasil nya gonk,5,0,bahan: lembut cepat meresap manfaat produk: untuk kulit jenis kulit: normal semoga bener hasil nya g...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 16}",0.0
5588,"produk lengkap, packing baik, pengiriman cepat, aman tidak ada yang kurang",5,0,"produk lengkap, packing baik, pengiriman cepat, aman tidak ada yang kurang",Real,0.8,2.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
5589,baru pertama kali mau coba ta kirain bisa di pake siang malam ternyata pas konsul sama admin katanya cuma di pake di malam hari😭,5,0,baru pertama kali mau coba ta kirain bisa di pake siang malam ternyata pas konsul sama admin katanya...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 24}",0.0
5590,manfaat produk: mencerahkan wajah jenis kulit: kulit normal bahan: -,5,0,manfaat produk: mencerahkan wajah jenis kulit: kulit normal bahan: -,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
5591,"amaan, cepett juga baru mau nyobaa semoga cocok",5,0,"amaan, cepett juga baru mau nyobaa semoga cocok",Fake,0.808,4.16,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.388
5592,"baru dipakai sekali, nanti kalau udah ada hasilnya saya balik lagi",4,0,"baru dipakai sekali, nanti kalau udah ada hasilnya saya balik lagi",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
5593,"paket nya udah sampe kaka, alhamdulillah serum nya ga ada kerusakan sama sekali, pemakaiannya cocok di kulit ku",5,0,"paket nya udah sampe kaka, alhamdulillah serum nya ga ada kerusakan sama sekali, pemakaiannya cocok ...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 18}",0.0
5594,udah beli ke 5 botol hasilnya gacor sih buat ilangin dan cerahin muka sukaaaaaa❤️❤️❤️,5,0,udah beli ke 5 botol hasilnya gacor sih buat ilangin dan cerahin muka sukaaaaaa❤️❤️❤️,Fake,0.904,6.07,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 1, 'word_count': 14}",0.357
5595,"suka bgt sumpah. aku udh pmakaian 3 hari, dipake tiap malam.. pas bangun pagi wajah ku jdi lbih cerah sukak dehhh. dan untuk hasil 3 hari ini jerawat kecil kecil ku mula...",5,0,"suka bgt sumpah. aku udh pmakaian 3 hari, dipake tiap malam.. pas bangun pagi wajah ku jdi lbih cera...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 32}",0.0
5596,"sampainya cepet, baru pertama beli semoga cocok. tekstur serumnya cair dan mudah meresap dikulit jenis kulit: kering dan sensitif",4,0,"sampainya cepet, baru pertama beli semoga cocok. tekstur serumnya cair dan mudah meresap dikulit jen...",Fake,0.807,4.13,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 19}",0.378
5597,bahan: bagus manfaat produk: bagus jenis kulit: bagus semoga cocok biar glowing,5,0,bahan: bagus manfaat produk: bagus jenis kulit: bagus semoga cocok biar glowing,Fake,0.805,4.1,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.368
5598,"the bestt!!! aku pakai 2mingguan udah kelihatan hasilnya, next beli lagi dehh!! sampe temenku dan ibuku tanya skincare ku, makasih glowfx!! hari pertama vs 2mingguan",5,0,"the bestt!!! aku pakai 2mingguan udah kelihatan hasilnya, next beli lagi dehh!! sampe temenku dan ib...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 25}",0.0
5599,"semoga cocok,, soalnya ini pemakaian pertama kali 😊",5,0,"semoga cocok,, soalnya ini pemakaian pertama kali 😊",Fake,0.794,3.88,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.293
5600,udh sampai semoga cocok dan nggak ngecewain🥺🫶🏻,5,0,udh sampai semoga cocok dan nggak ngecewain🥺🫶🏻,Fake,0.809,4.18,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 1, 'gibberish_spam': 0, 'word_count': 7}",0.393
5601,pertama kali nyoba pake serum glow bomb semoga cocok🥰,5,0,pertama kali nyoba pake serum glow bomb semoga cocok🥰,Fake,0.805,4.09,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.364
5602,baru mau coba semoga emng cocok dan bagus di aku,5,0,baru mau coba semoga emng cocok dan bagus di aku,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
5603,"pake yg acne glow nya cocok jerawat langsung kering, sekarang tinggal bekas nya mau nyoba pake yg ini...",5,0,"pake yg acne glow nya cocok jerawat langsung kering, sekarang tinggal bekas nya mau nyoba pake yg in...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 18}",0.0
5604,"bagus banget di aku juga cepat mencerahkan dan kalo ada bekas jerawat cepat ilang, ini udah pemesanan kedua tapi udah keliatan banget hasil pemakaiannya",5,0,"bagus banget di aku juga cepat mencerahkan dan kalo ada bekas jerawat cepat ilang, ini udah pemesana...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 24}",0.0
5605,"serumnya bagus bgt baru dipake 2 hari udh kelihatan hasilnya❤️😭 tp syg tdi pagi pas make lupa nutup karna buru"" kerja alhasil tumpah semua penasaran tinggal sebrapa...",5,0,serumnya bagus bgt baru dipake 2 hari udh kelihatan hasilnya❤️😭 tp syg tdi pagi pas make lupa nutup ...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 27}",0.0
5606,"baguss bangett serumm nyaa pih sama pie aku mudarin+mutihin juga muka aku, suka banget deh pokoknya sama produk glow fx😍😍",5,0,"baguss bangett serumm nyaa pih sama pie aku mudarin+mutihin juga muka aku, suka banget deh pokoknya ...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 20}",0.0
5607,barangnya ori dan bagus untuk mencerahkan,5,0,barangnya ori dan bagus untuk mencerahkan,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.0
5608,pakejinggnyaa lucu tapi ga tau ya bagus apa ga soalnya blum dipakek nanti kalo bagus produk nya aku bakal komen lagiii,5,0,pakejinggnyaa lucu tapi ga tau ya bagus apa ga soalnya blum dipakek nanti kalo bagus produk nya aku ...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 21}",0.0
5609,paket baru nyampe smoga ajh cocok,4,0,paket baru nyampe smoga ajh cocok,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.0
5610,bgus bnget udah pke 2 minggu di poto itu aslinya glowing cmn kamera hp ku matte jdi ngk kelihataan sumpah cera better,5,0,bgus bnget udah pke 2 minggu di poto itu aslinya glowing cmn kamera hp ku matte jdi ngk kelihataan s...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 22}",0.0
5611,"perngiriman aman, cepat dan harga paling murah. terima kasih seller",5,0,"perngiriman aman, cepat dan harga paling murah. terima kasih seller",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
5612,"baru pertama kali pemakaian, bagus di kulit ku bikin kenyal & lembab, semoga mencerahkan juga",5,0,"baru pertama kali pemakaian, bagus di kulit ku bikin kenyal & lembab, semoga mencerahkan juga",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 15}",0.0
5613,"semoga cocok plis, kulit ku sensitif bgt jenis kulit: sensitif parah",5,0,"semoga cocok plis, kulit ku sensitif bgt jenis kulit: sensitif parah",Fake,0.799,3.98,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.328
