id,original_text,rating,helpful,text,decision,confidence,suspicion_score,key_features,llm_contribution
1739,masa pakai baterai: belum di pakai semoga tahan lama performa: bagus,5,0,masa pakai baterai: belum di pakai semoga tahan lama performa: bagus,Fake,0.812,4.23,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.412
1740,barang sesuai pesanan dan barang berfungsi dengan baik,5,0,barang sesuai pesanan dan barang berfungsi dengan baik,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
1741,cukuran untuk kumis dan jenggot pendek berfungsi dengan baik,5,0,cukuran untuk kumis dan jenggot pendek berfungsi dengan baik,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
1742,"mantap banget ini. bentuknya compact. mata pisau tajem bisa pas di semua lekukan wajah. dan plusnya, bisa sebersih itu.",5,0,"mantap banget ini. bentuknya compact. mata pisau tajem bisa pas di semua lekukan wajah. dan plusnya,...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 19}",0.0
1743,"respon penjual sangat baik, pengiriman cepat, barang datang sesuai pesanan dlm keadaan aman 👍 (sudah dipakai berulang x dan bagus)",5,0,"respon penjual sangat baik, pengiriman cepat, barang datang sesuai pesanan dlm keadaan aman 👍 (sudah...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 20}",0.0
1744,"barang berfungsi dengan baik,kualitas nya bagus mudah mudahan awet",5,0,"barang berfungsi dengan baik,kualitas nya bagus mudah mudahan awet",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
1745,"mantap, barang datang cepet bgt, barang juga berfungsi sempurna, pokoknya top deh",5,0,"mantap, barang datang cepet bgt, barang juga berfungsi sempurna, pokoknya top deh",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.0
1746,pesanan tiba lebih cepat dari estimasi. barang berfungsi dengan baik. kurir ramah & baik. terimakasih seller.,5,0,pesanan tiba lebih cepat dari estimasi. barang berfungsi dengan baik. kurir ramah & baik. terimakasi...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 16}",0.0
1747,"barang sesuai deskripsi, respon penjual cepat, mantap",5,0,"barang sesuai deskripsi, respon penjual cepat, mantap",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
1748,"tajam, rapih seperti paki pisau cukur biasa",5,0,"tajam, rapih seperti paki pisau cukur biasa",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
1749,masa pakai baterai: belum tau performa: bagus banget,5,0,masa pakai baterai: belum tau performa: bagus banget,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
1750,"sesuai deskripsi, proses cepat, packing baik, semoga awet",5,0,"sesuai deskripsi, proses cepat, packing baik, semoga awet",Fake,0.82,4.39,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.464
1751,barang sesuai deskripsi. penjual responsif.,5,0,barang sesuai deskripsi. penjual responsif.,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 5}",0.0
1752,packaging bagus. barang sampai dengan aman. pisau tajam. build quality nya mantap digenggaman,5,0,packaging bagus. barang sampai dengan aman. pisau tajam. build quality nya mantap digenggaman,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 13}",0.0
1753,"packaging oke, barang sesuai deskripsi, model keren, sudah dicoba, hasilnya cukupbaguss.. terima kasih",5,0,"packaging oke, barang sesuai deskripsi, model keren, sudah dicoba, hasilnya cukupbaguss.. terima kas...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 13}",0.0
1754,"barangnya sangat rekomended, respon dari sellernya jg cepat banget.. rekomended deh pokoknya",5,0,"barangnya sangat rekomended, respon dari sellernya jg cepat banget.. rekomended deh pokoknya",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.0
1755,sudah di tes berfungsi dan dicoba di charge ok,5,0,sudah di tes berfungsi dan dicoba di charge ok,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
1756,"barang tiba dg aman & selamat di tangan konsumen. kualitasnya bagus,mudah & nyaman dipakai. aku suka. yg bikin kerennya lagi,barang tiba dg cepat di kota bdg,pdhl...",5,0,"barang tiba dg aman & selamat di tangan konsumen. kualitasnya bagus,mudah & nyaman dipakai. aku suka...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 26}",0.0
1757,"barang bagus, pengiriman juga cepat, pelayanan toko juga bagus, terimakasih ya",5,1,"barang bagus, pengiriman juga cepat, pelayanan toko juga bagus, terimakasih ya",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
1758,"barang sampai tujuan dengan aman, berfungsi dengan baik dan panduannya mudah di pahami. semoga awet. terima kasih",5,0,"barang sampai tujuan dengan aman, berfungsi dengan baik dan panduannya mudah di pahami. semoga awet....",Fake,0.813,4.25,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 17}",0.417
1759,"brg bagus, seller gercep kirim nya, brg berfungsi dg baik",5,1,"brg bagus, seller gercep kirim nya, brg berfungsi dg baik",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
1760,"simple, ringan dan bersih mencukur. gak sia-sia membeli enchen",5,0,"simple, ringan dan bersih mencukur. gak sia-sia membeli enchen",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
1761,produk sesuai pesanan dan berfungsi baik..,5,1,produk sesuai pesanan dan berfungsi baik..,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.0
1762,"no komplain , datangnya cepet cuma 2 hari",5,0,"no komplain , datangnya cepet cuma 2 hari",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
1763,hasil cukur bagus pas pertama pakai kaget belum terbiasa lama2 nyaman,5,0,hasil cukur bagus pas pertama pakai kaget belum terbiasa lama2 nyaman,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
1764,"bagus sekali, saya suka, tajam n hasil cukurnya sangat bersih",5,0,"bagus sekali, saya suka, tajam n hasil cukurnya sangat bersih",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
1765,"mantap sihh barang ga ada lecet, pengiriman cepat",5,0,"mantap sihh barang ga ada lecet, pengiriman cepat",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
1766,beli pas harga murah dari barang bagus sangat beruntung sekali hehehe. semoga awet,5,0,beli pas harga murah dari barang bagus sangat beruntung sekali hehehe. semoga awet,Fake,0.804,4.08,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 13}",0.359
1767,"pesen di hari sabtu pagi, minggu sore udah sampe bandung. top seller, top jnt juga. thanks! barang memuaskan",5,0,"pesen di hari sabtu pagi, minggu sore udah sampe bandung. top seller, top jnt juga. thanks! barang m...",Real,0.85,1.5,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 18}",0.0
1768,berfungsi dengan baik. semoga awet. model keren. harga ga mahal. design bagus. br kali ini punya shaver. jd ga bisa bandingkan,5,0,berfungsi dengan baik. semoga awet. model keren. harga ga mahal. design bagus. br kali ini punya sha...,Fake,0.806,4.13,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 21}",0.375
1769,paket nya kami sudah terima datang sangat tepat waktu..produkx yg dtng sesuai dng di iklannya,4,0,paket nya kami sudah terima datang sangat tepat waktu..produkx yg dtng sesuai dng di iklannya,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 15}",0.0
1770,barang bagus. sesuai. dipake langsung ganteng,5,0,barang bagus. sesuai. dipake langsung ganteng,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.0
1771,"bagus, tapi pas dtg boxnya rusak🥲",5,0,"bagus, tapi pas dtg boxnya rusak🥲",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.0
1772,"recomended banget, barang bagus, tajam design bagus, okelah, respon pelapak cepat dan barang cepat sampai",5,0,"recomended banget, barang bagus, tajam design bagus, okelah, respon pelapak cepat dan barang cepat s...",Fake,0.759,3.18,"{'contradiction': 0, 'template_language': 1, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 15}",0.394
1773,"barang sesuai dan nyala, terimakasih banyak, packing kerdus nya juga premium",5,0,"barang sesuai dan nyala, terimakasih banyak, packing kerdus nya juga premium",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
1774,"sangat rapi, dan cepat pengiriman, barangnya ok berfungsi dg baik, thanks",5,0,"sangat rapi, dan cepat pengiriman, barangnya ok berfungsi dg baik, thanks",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
1775,"barang sudah sampai,produk ""oke"" sesuai deskripsi. hasil cukurannya bersih dan halus,mudah² alat nya awet. seller nya ramah,tks tokped",5,1,"barang sudah sampai,produk ""oke"" sesuai deskripsi. hasil cukurannya bersih dan halus,mudah² alat nya...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 18}",0.0
1776,dipakainya enak dan efektif..kualitas bagus baterainya awet,5,1,dipakainya enak dan efektif..kualitas bagus baterainya awet,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
1777,"performa: terima kasih pengiriman barang cepat dan dalam keadaan baik,kualitas barang bagus tapi belum dicoba ,mudah-mudahan bagus dan awet.",5,0,"performa: terima kasih pengiriman barang cepat dan dalam keadaan baik,kualitas barang bagus tapi bel...",Fake,0.821,4.42,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 19}",0.473
1778,"barang sudah di terima dengan baik dan sesuai deskripsi. respon penjual dan pengiriman cepat, harga murah.",5,0,"barang sudah di terima dengan baik dan sesuai deskripsi. respon penjual dan pengiriman cepat, harga ...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 16}",0.0
1779,barang sudah sampai produk sesuai pesanan kualitas baik bagus 👍,5,0,barang sudah sampai produk sesuai pesanan kualitas baik bagus 👍,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
1780,"mantabb barangnya berfungsi dengan baik,thanks ya",5,1,"mantabb barangnya berfungsi dengan baik,thanks ya",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.0
1781,"barangnya mantap banget udah anti air, penjualnya juga gercep polll👍👍👍👍👍",5,0,"barangnya mantap banget udah anti air, penjualnya juga gercep polll👍👍👍👍👍",Fake,0.918,6.37,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 1, 'gibberish_spam': 1, 'word_count': 10}",0.457
1782,paket nya dah smp seler nya amanah maksih kurir nya ramah,5,0,paket nya dah smp seler nya amanah maksih kurir nya ramah,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
1783,"masa pakai baterai: yang sangat lama,mantaaap😘",5,0,"masa pakai baterai: yang sangat lama,mantaaap😘",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.0
1784,"mantap, sesuai deskripsi dan barang bekerja dg baik",5,1,"mantap, sesuai deskripsi dan barang bekerja dg baik",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
1785,untuk barang saya puas tapi tidak dengan ekspedisi. barang sudah sampai di ekspedisi pagi tapi baru diantar sore. saya sudah chat dengan penjual bahwa mau dipakai barangn...,4,0,untuk barang saya puas tapi tidak dengan ekspedisi. barang sudah sampai di ekspedisi pagi tapi baru ...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 27}",0.0
1786,"berfungsi dgn baik, packingan rapi",5,0,"berfungsi dgn baik, packingan rapi",Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 5}",0.0
1787,emang simple dan bagus banget👍👍👍 ga perlu nunggu lama buat cukuran lagi,5,0,emang simple dan bagus banget👍👍👍 ga perlu nunggu lama buat cukuran lagi,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 1, 'gibberish_spam': 0, 'word_count': 12}",0.0
1788,"produk sangat recommended, mantap buat cukus kumir dan cukut jenggor",5,0,"produk sangat recommended, mantap buat cukus kumir dan cukut jenggor",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
1789,"sampe dengan box yg aman, packing amang banget dan berfungsi dengan baik",5,0,"sampe dengan box yg aman, packing amang banget dan berfungsi dengan baik",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.0
1790,"paket terbungkus rapi, lumayan cepat sampai, barangnya lengkap dan oke.. terimakasih..",5,0,"paket terbungkus rapi, lumayan cepat sampai, barangnya lengkap dan oke.. terimakasih..",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
1791,"untuk shaver seharga ini lumayan lah ya, memang masih ada sisa bulunya dikit",4,0,"untuk shaver seharga ini lumayan lah ya, memang masih ada sisa bulunya dikit",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 13}",0.0
1792,"barang berfungsi dengan jelas, datang dengan cepat",5,0,"barang berfungsi dengan jelas, datang dengan cepat",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
1793,"pengiriman cepet, barang sesuai, pengemasan oke",5,0,"pengiriman cepet, barang sesuai, pengemasan oke",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.0
1794,"mantap barang berfungsi dngn baik, smoga awet 🙏",5,0,"mantap barang berfungsi dngn baik, smoga awet 🙏",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
1795,"ketajaman yang sesuai, good quality, sesuai",5,4,"ketajaman yang sesuai, good quality, sesuai",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.0
1796,"barang sesuai spek , sudah di test dikulit nyaman dan aman , mantap",5,0,"barang sesuai spek , sudah di test dikulit nyaman dan aman , mantap",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 13}",0.0
1797,"barang recommended bagus n mantap, mewah pengiriman cepat sangat sesuai keinginan",5,0,"barang recommended bagus n mantap, mewah pengiriman cepat sangat sesuai keinginan",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
1798,"biarkan bintang yg berbicara abangku pokoknya brangnya keren habis puaskan bangettttt yg bikin salfok gue adalah dusnya, pokoknya mantap jgn ragu beli yang k8 ini.. makas...",5,0,biarkan bintang yg berbicara abangku pokoknya brangnya keren habis puaskan bangettttt yg bikin salfo...,Fake,0.906,6.13,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 1, 'word_count': 26}",0.376
1799,"lumayan bagus,tapi mata tumpul,tidak terlalu tajam",1,0,"lumayan bagus,tapi mata tumpul,tidak terlalu tajam",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.0
1800,"barang sesuai di foto, pengiriman cepat dan aman",5,0,"barang sesuai di foto, pengiriman cepat dan aman",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
1801,barang bagus. shaver nya berfungsi maksimal,5,0,barang bagus. shaver nya berfungsi maksimal,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.0
1802,"here is the fifth official ascendance of a bookworm fanbook, intended to be read after finishing part 5 volume 3. includes end cards from the anime, coverage of another d...",5,0,"here is the fifth official ascendance of a bookworm fanbook, intended to be read after finishing par...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 30}",0.0
1803,"sudah dicoba, berfungsi baik. semoga barangnya awet.. terima kasih..",5,0,"sudah dicoba, berfungsi baik. semoga barangnya awet.. terima kasih..",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
1804,sesuai deskripsi..material produk baik,4,0,sesuai deskripsi..material produk baik,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 4}",0.0
1805,"barang sesuai pesanan, packing nya bagus, pengiriman cepat.. blm dicoba tp semoga bagusss.. good",5,0,"barang sesuai pesanan, packing nya bagus, pengiriman cepat.. blm dicoba tp semoga bagusss.. good",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 14}",0.0
1806,"simple banget pakainya, harga relatif murah, pengiriman cepat, recommend bgt",5,0,"simple banget pakainya, harga relatif murah, pengiriman cepat, recommend bgt",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
1807,barang sesuai pekingan rapi dan aman,4,0,barang sesuai pekingan rapi dan aman,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.0
1808,"service cepet bgt, pengiriman cepat, produknya sejauh ini bagus",5,0,"service cepet bgt, pengiriman cepat, produknya sejauh ini bagus",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
1809,barang bisa dipakai buat cukur kumis dengan cukup baik.,4,0,barang bisa dipakai buat cukur kumis dengan cukup baik.,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
1810,"pengiriman cepat, pengemasan bagus gak ada penyok semoga awet... terima kasih seller",5,0,"pengiriman cepat, pengemasan bagus gak ada penyok semoga awet... terima kasih seller",Fake,0.815,4.29,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.431
1811,"paket aman, cepat sampai, kualitas juara dan hasil shaving yang rwarbiasa. easy n safe to use. very recommended for buy!",5,1,"paket aman, cepat sampai, kualitas juara dan hasil shaving yang rwarbiasa. easy n safe to use. very ...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 20}",0.0
1812,bagus berfungsi dengan baik . murah kerennnn.,5,0,bagus berfungsi dengan baik . murah kerennnn.,Fake,0.911,6.21,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 1, 'word_count': 7}",0.405
1813,pembelian ke2 berfungsi dengan baik 👍👍👍,5,0,pembelian ke2 berfungsi dengan baik 👍👍👍,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 1, 'gibberish_spam': 0, 'word_count': 6}",0.0
1814,"barang bagus sesuai pesanan ..packing rapi recomended bgt semoga awet ,toko amanah",5,0,"barang bagus sesuai pesanan ..packing rapi recomended bgt semoga awet ,toko amanah",Fake,0.809,4.18,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.392
1815,seger seger hasilnya lumayan rapih jadinya,5,0,seger seger hasilnya lumayan rapih jadinya,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.0
1816,"produk aman, bisa digunakan,, terimakasih",5,0,"produk aman, bisa digunakan,, terimakasih",Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 5}",0.0
1817,"barangnya bagua & berfungsi dengan baik, terimakasih",5,1,"barangnya bagua & berfungsi dengan baik, terimakasih",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
1818,"barang sudah tiba di kediaman kami, pihak toko sangat respond, rekomended akan toko ini barang sesuai diskripsi",5,0,"barang sudah tiba di kediaman kami, pihak toko sangat respond, rekomended akan toko ini barang sesua...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 17}",0.0
1819,"dikirimnya yg beardo 2, yg notabane harganya lebih murah. terlepas dr kelalaian saya tidak video unboxing tp murni ini adalah kesalahan seller yg salah kirim barang dan m...",1,12,"dikirimnya yg beardo 2, yg notabane harganya lebih murah. terlepas dr kelalaian saya tidak video unb...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 28}",0.0
1820,mantap... mesin bekerja dengan baik.. thanks ya,5,0,mantap... mesin bekerja dengan baik.. thanks ya,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
1821,peraaan beli nya pas live dapat yg pencukur kecil untuk di lobang hidup...ini gak dapat....kecewa x lah.....klo barang ini hidup dan bagus....,3,0,peraaan beli nya pas live dapat yg pencukur kecil untuk di lobang hidup...ini gak dapat....kecewa x ...,Fake,0.881,5.62,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 1, 'word_count': 22}",0.207
1822,"pengiriman cepat, real pict, packing rapi. recommended.",5,0,"pengiriman cepat, real pict, packing rapi. recommended.",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
1823,barang diterima dengan baik dan sesuai dengan deskripsi produk,5,0,barang diterima dengan baik dan sesuai dengan deskripsi produk,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
1824,"bagus, sudah di coba semoga aman",4,0,"bagus, sudah di coba semoga aman",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.0
1825,"hasil potongannya bersih, model keren. pop up langsung greng.",5,2,"hasil potongannya bersih, model keren. pop up langsung greng.",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
1826,sesuai pesanan mantap recommended seller,5,0,sesuai pesanan mantap recommended seller,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 5}",0.0
1827,"packingan rapi dan tersegel. ini pesanan ke 2, semoga awet seperti pesanan yg pertama",5,1,"packingan rapi dan tersegel. ini pesanan ke 2, semoga awet seperti pesanan yg pertama",Fake,0.811,4.22,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 14}",0.406
1828,barang bagus sesuai discripsi tajam juga,5,0,barang bagus sesuai discripsi tajam juga,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.0
1829,"produknya ok kecil , pakainya mudah, semoga tahan lama",5,0,"produknya ok kecil , pakainya mudah, semoga tahan lama",Fake,0.809,4.17,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.39
1830,"bagus, estetik, keren, tahan air rekomen bangett",5,0,"bagus, estetik, keren, tahan air rekomen bangett",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
1831,tidak ada alat ntuk potong bulu hidungnya,5,0,tidak ada alat ntuk potong bulu hidungnya,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
1832,"alhamdulillah, berfungsi dengan baik..",5,1,"alhamdulillah, berfungsi dengan baik..",Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 4}",0.0
1833,"barangnya sampai dengan selamat, dan packingannya juga rapi.",5,1,"barangnya sampai dengan selamat, dan packingannya juga rapi.",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
